time,.layout.dim,.layout.data_offset,.data
2025/04/18/02:29:26.078950,[],0,"(41602, 0, 210, 41341, 0, 200, 41628, 0, 210)"
2025/04/18/02:29:26.179228,[],0,"(41602, 0, 10, 41341, 0, 10, 41628, 0, 10)"
2025/04/18/02:29:26.281278,[],0,"(41602, 0, 110, 41341, 0, 110, 41628, 0, 110)"
2025/04/18/02:29:26.381066,[],0,"(41602, 0, 210, 41341, 0, 210, 41628, 0, 210)"
2025/04/18/02:29:26.477929,[],0,"(41602, 0, 300, 41341, 0, 300, 41628, 0, 300)"
2025/04/18/02:29:26.578355,[],0,"(41602, 0, 400, 41341, 0, 400, 41628, 0, 400)"
2025/04/18/02:29:26.678815,[],0,"(41602, 0, 500, 41341, 0, 500, 41628, 0, 500)"
2025/04/18/02:29:26.781285,[],0,"(41602, 0, 610, 41341, 0, 610, 41628, 0, 610)"
2025/04/18/02:29:26.881081,[],0,"(41602, 0, 710, 41341, 0, 710, 41628, 0, 710)"
2025/04/18/02:29:26.981409,[],0,"(41602, 0, 70, 41341, 0, 70, 41628, 0, 70)"
2025/04/18/02:29:27.084431,[],0,"(41602, 0, 170, 41341, 0, 170, 41628, 0, 170)"
2025/04/18/02:29:27.177776,[],0,"(41602, 0, 260, 41341, 0, 260, 41628, 0, 260)"
2025/04/18/02:29:27.281440,[],0,"(41602, 0, 370, 41341, 0, 370, 41628, 0, 370)"
2025/04/18/02:29:27.387068,[],0,"(41602, 0, 470, 41341, 0, 470, 41628, 0, 470)"
2025/04/18/02:29:27.481164,[],0,"(41602, 0, 570, 41341, 0, 570, 41628, 0, 570)"
2025/04/18/02:29:27.580201,[],0,"(41602, 0, 670, 41341, 0, 670, 41628, 0, 670)"
2025/04/18/02:29:27.677247,[],0,"(41602, 0, 760, 41341, 0, 760, 41628, 0, 760)"
2025/04/18/02:29:27.777240,[],0,"(41602, 0, 860, 41341, 0, 860, 41628, 0, 860)"
2025/04/18/02:29:27.877898,[],0,"(41602, 0, 960, 41341, 0, 960, 41628, 0, 960)"
2025/04/18/02:29:27.977721,[],0,"(41602, 0, 70, 41341, 0, 70, 41628, 0, 70)"
2025/04/18/02:29:28.077919,[],0,"(41602, 0, 170, 41341, 0, 170, 41628, 0, 170)"
2025/04/18/02:29:28.176880,[],0,"(41602, 0, 270, 41341, 0, 270, 41628, 0, 270)"
2025/04/18/02:29:28.279168,[],0,"(41602, 0, 380, 41341, 0, 380, 41628, 0, 380)"
2025/04/18/02:29:28.380926,[],0,"(41602, 0, 480, 41341, 0, 480, 41628, 0, 480)"
2025/04/18/02:29:28.484917,[],0,"(41602, 0, 580, 41341, 0, 580, 41628, 0, 580)"
2025/04/18/02:29:28.579158,[],0,"(41602, 0, 680, 41341, 0, 680, 41628, 0, 680)"
2025/04/18/02:29:28.678068,[],0,"(41602, 0, 770, 41341, 0, 770, 41628, 0, 770)"
2025/04/18/02:29:28.778819,[],0,"(41602, 0, 880, 41341, 0, 880, 41628, 0, 880)"
2025/04/18/02:29:28.877796,[],0,"(41602, 0, 970, 41341, 0, 970, 41628, 0, 970)"
2025/04/18/02:29:28.979784,[],0,"(41602, 0, 20, 41341, 0, 20, 41628, 0, 20)"
2025/04/18/02:29:29.082462,[],0,"(41602, 0, 120, 41341, 0, 120, 41628, 0, 120)"
2025/04/18/02:29:29.181646,[],0,"(41602, 0, 220, 41341, 0, 220, 41628, 0, 220)"
2025/04/18/02:29:29.282074,[],0,"(41602, 0, 320, 41341, 0, 320, 41628, 0, 320)"
2025/04/18/02:29:29.380844,[],0,"(41602, 0, 420, 41341, 0, 420, 41628, 0, 420)"
2025/04/18/02:29:29.480653,[],0,"(41602, 0, 520, 41341, 0, 520, 41628, 0, 520)"
2025/04/18/02:29:29.581121,[],0,"(41602, 0, 620, 41341, 0, 620, 41628, 0, 620)"
2025/04/18/02:29:29.678498,[],0,"(41602, 0, 710, 41341, 0, 710, 41628, 0, 710)"
2025/04/18/02:29:29.778057,[],0,"(41602, 0, 810, 41341, 0, 810, 41628, 0, 810)"
2025/04/18/02:29:29.877335,[],0,"(41602, 0, 910, 41341, 0, 910, 41628, 0, 910)"
2025/04/18/02:29:29.976756,[],0,"(41602, 0, 40, 41341, 0, 40, 41628, 0, 40)"
2025/04/18/02:29:30.077091,[],0,"(41602, 0, 140, 41341, 0, 140, 41628, 0, 140)"
2025/04/18/02:29:30.177700,[],0,"(41602, 0, 240, 41341, 0, 240, 41628, 0, 240)"
2025/04/18/02:29:30.281579,[],0,"(41602, 0, 350, 41341, 0, 350, 41628, 0, 350)"
2025/04/18/02:29:30.380582,[],0,"(41602, 0, 450, 41341, 0, 450, 41628, 0, 450)"
2025/04/18/02:29:30.483402,[],0,"(41602, 0, 550, 41341, 0, 550, 41628, 0, 550)"
2025/04/18/02:29:30.581392,[],0,"(41602, 0, 650, 41341, 0, 650, 41628, 0, 650)"
2025/04/18/02:29:30.678720,[],0,"(41602, 0, 740, 41341, 0, 740, 41628, 0, 740)"
2025/04/18/02:29:30.777766,[],0,"(41602, 0, 840, 41341, 0, 840, 41628, 0, 840)"
2025/04/18/02:29:30.879551,[],0,"(41602, 0, 950, 41341, 0, 10, 41628, 0, 950)"
2025/04/18/02:29:30.978538,[],0,"(41602, 0, 40, 41341, 0, 40, 41628, 0, 40)"
2025/04/18/02:29:31.077540,[],0,"(41602, 0, 140, 41341, 0, 140, 41628, 0, 140)"
2025/04/18/02:29:31.177106,[],0,"(41602, 0, 240, 41341, 0, 240, 41628, 0, 240)"
2025/04/18/02:29:31.279512,[],0,"(41602, 0, 10, 41341, 0, 350, 41628, 0, 350)"
2025/04/18/02:29:31.377542,[],0,"(41602, 0, 90, 41341, 0, 440, 41628, 0, 440)"
2025/04/18/02:29:31.477259,[],0,"(41602, 0, 190, 41341, 0, 540, 41628, 0, 540)"
2025/04/18/02:29:31.577258,[],0,"(41602, 0, 290, 41341, 0, 640, 41628, 0, 640)"
2025/04/18/02:29:31.677770,[],0,"(41602, 0, 390, 41341, 0, 740, 41628, 0, 740)"
2025/04/18/02:29:31.777827,[],0,"(41602, 0, 490, 41341, 0, 840, 41628, 0, 840)"
2025/04/18/02:29:31.877461,[],0,"(41602, 0, 590, 41341, 0, 940, 41628, 0, 940)"
2025/04/18/02:29:31.977489,[],0,"(41602, 0, 40, 41341, 0, 40, 41628, 0, 40)"
2025/04/18/02:29:32.077493,[],0,"(41602, 0, 140, 41341, 0, 140, 41628, 0, 140)"
2025/04/18/02:29:32.181449,[],0,"(41602, 0, 250, 41341, 0, 250, 41628, 0, 250)"
2025/04/18/02:29:32.278021,[],0,"(41602, 0, 340, 41341, 0, 340, 41628, 0, 340)"
2025/04/18/02:29:32.378523,[],0,"(41602, 0, 440, 41341, 0, 440, 41628, 0, 440)"
2025/04/18/02:29:32.477768,[],0,"(41602, 0, 540, 41341, 0, 540, 41628, 0, 540)"
2025/04/18/02:29:32.584891,[],0,"(41602, 0, 650, 41341, 0, 650, 41628, 0, 650)"
2025/04/18/02:29:32.677977,[],0,"(41602, 0, 740, 41341, 0, 740, 41628, 0, 740)"
2025/04/18/02:29:32.777861,[],0,"(41602, 0, 840, 41341, 0, 840, 41628, 0, 840)"
2025/04/18/02:29:32.877402,[],0,"(41602, 0, 940, 41341, 0, 940, 41628, 0, 940)"
2025/04/18/02:29:32.977928,[],0,"(41602, 0, 0, 41341, 0, 0, 41628, 0, 0)"
2025/04/18/02:29:33.077116,[],0,"(41602, 0, 100, 41341, 0, 100, 41628, 0, 100)"
2025/04/18/02:29:33.177696,[],0,"(41602, 0, 200, 41341, 0, 200, 41628, 0, 200)"
2025/04/18/02:29:33.277831,[],0,"(41602, 0, 300, 41341, 0, 300, 41628, 0, 300)"
2025/04/18/02:29:33.380163,[],0,"(41602, 0, 410, 41341, 0, 410, 41628, 0, 410)"
2025/04/18/02:29:33.477911,[],0,"(41602, 0, 500, 41341, 0, 500, 41628, 0, 500)"
2025/04/18/02:29:33.578223,[],0,"(41602, 0, 600, 41341, 0, 600, 41628, 0, 600)"
2025/04/18/02:29:33.681149,[],0,"(41602, 0, 710, 41341, 0, 710, 41628, 0, 710)"
2025/04/18/02:29:33.779446,[],0,"(41602, 0, 810, 41341, 0, 810, 41628, 0, 810)"
2025/04/18/02:29:33.882519,[],0,"(41602, 0, 910, 41341, 0, 910, 41628, 0, 910)"
2025/04/18/02:29:33.979879,[],0,"(41602, 1, 0, 41341, 0, 20, 41628, 0, 10)"
2025/04/18/02:29:34.078613,[],0,"(41602, 1, 20, 41341, 0, 20, 41628, 0, 20)"
2025/04/18/02:29:34.178750,[],0,"(41602, 1, 120, 41341, 0, 120, 41628, 0, 120)"
2025/04/18/02:29:34.283278,[],0,"(41602, 1, 230, 41341, 0, 230, 41628, 0, 230)"
2025/04/18/02:29:34.378154,[],0,"(41602, 1, 320, 41341, 0, 320, 41628, 0, 320)"
2025/04/18/02:29:34.477526,[],0,"(41602, 1, 420, 41341, 0, 420, 41628, 0, 420)"
2025/04/18/02:29:34.581271,[],0,"(41602, 1, 530, 41341, 0, 530, 41628, 0, 530)"
2025/04/18/02:29:34.685297,[],0,"(41602, 1, 630, 41341, 0, 630, 41628, 0, 630)"
2025/04/18/02:29:34.778274,[],0,"(41602, 1, 720, 41341, 0, 720, 41628, 0, 720)"
2025/04/18/02:29:34.877267,[],0,"(41602, 1, 820, 41341, 0, 820, 41628, 0, 820)"
2025/04/18/02:29:34.977513,[],0,"(41602, 1, 10, 41341, 0, 0, 41628, 0, 0)"
2025/04/18/02:29:35.077277,[],0,"(41602, 1, 110, 41341, 0, 100, 41628, 0, 100)"
2025/04/18/02:29:35.177279,[],0,"(41602, 1, 210, 41341, 0, 200, 41628, 0, 200)"
2025/04/18/02:29:35.277376,[],0,"(41602, 1, 310, 41341, 0, 300, 41628, 0, 300)"
2025/04/18/02:29:35.378212,[],0,"(41602, 1, 410, 41341, 0, 400, 41628, 0, 400)"
2025/04/18/02:29:35.477662,[],0,"(41602, 1, 510, 41341, 0, 500, 41628, 0, 500)"
2025/04/18/02:29:35.577724,[],0,"(41602, 1, 610, 41341, 0, 600, 41628, 0, 600)"
2025/04/18/02:29:35.678089,[],0,"(41602, 1, 710, 41341, 0, 700, 41628, 0, 700)"
2025/04/18/02:29:35.778152,[],0,"(41602, 1, 810, 41341, 0, 800, 41628, 0, 800)"
2025/04/18/02:29:35.877717,[],0,"(41602, 1, 910, 41341, 0, 900, 41628, 0, 900)"
2025/04/18/02:29:35.980574,[],0,"(41602, 1, 1020, 41341, 0, 1010, 41628, 0, 1010)"
2025/04/18/02:29:36.081424,[],0,"(41602, 1, 90, 41341, 0, 90, 41628, 0, 90)"
2025/04/18/02:29:36.181177,[],0,"(41602, 1, 190, 41341, 0, 190, 41628, 0, 190)"
2025/04/18/02:29:36.282212,[],0,"(41602, 1, 290, 41341, 0, 290, 41628, 0, 290)"
2025/04/18/02:29:36.381227,[],0,"(41602, 1, 100, 41341, 0, 100, 41628, 0, 100)"
2025/04/18/02:29:36.482391,[],0,"(41602, 1, 200, 41341, 0, 200, 41628, 0, 200)"
2025/04/18/02:29:36.581354,[],0,"(41602, 1, 300, 41341, 0, 300, 41628, 0, 300)"
2025/04/18/02:29:36.680801,[],0,"(41602, 1, 400, 41341, 0, 400, 41628, 0, 400)"
2025/04/18/02:29:36.786230,[],0,"(41602, 1, 500, 41341, 0, 500, 41628, 0, 500)"
2025/04/18/02:29:36.879912,[],0,"(41602, 1, 600, 41341, 0, 600, 41628, 0, 600)"
2025/04/18/02:29:36.977702,[],0,"(41602, 1, 690, 41341, 0, 690, 41628, 0, 690)"
2025/04/18/02:29:37.077572,[],0,"(41602, 1, 80, 41341, 0, 80, 41628, 0, 80)"
2025/04/18/02:29:37.179152,[],0,"(41602, 1, 190, 41341, 0, 190, 41628, 0, 190)"
2025/04/18/02:29:37.279005,[],0,"(41602, 1, 280, 41341, 0, 280, 41628, 0, 280)"
2025/04/18/02:29:37.379433,[],0,"(41602, 1, 390, 41341, 0, 390, 41628, 0, 390)"
2025/04/18/02:29:37.482104,[],0,"(41602, 1, 490, 41341, 0, 490, 41628, 0, 490)"
2025/04/18/02:29:37.581595,[],0,"(41602, 1, 590, 41341, 0, 590, 41628, 0, 590)"
2025/04/18/02:29:37.679045,[],0,"(41602, 1, 690, 41341, 0, 690, 41628, 0, 690)"
2025/04/18/02:29:37.781193,[],0,"(41602, 1, 790, 41341, 0, 790, 41628, 0, 790)"
2025/04/18/02:29:37.879353,[],0,"(41602, 1, 890, 41341, 0, 890, 41628, 0, 890)"
2025/04/18/02:29:37.979140,[],0,"(41602, 1, 990, 41341, 0, 990, 41628, 0, 990)"
2025/04/18/02:29:38.078306,[],0,"(41602, 1, 80, 41341, 0, 80, 41628, 0, 80)"
2025/04/18/02:29:38.178383,[],0,"(41602, 1, 180, 41341, 0, 180, 41628, 0, 180)"
2025/04/18/02:29:38.285335,[],0,"(41602, 1, 290, 41341, 0, 0, 41628, 0, 290)"
2025/04/18/02:29:38.378093,[],0,"(41602, 1, 380, 41341, 0, 90, 41628, 0, 380)"
2025/04/18/02:29:38.480575,[],0,"(41602, 1, 490, 41341, 0, 200, 41628, 0, 490)"
2025/04/18/02:29:38.578542,[],0,"(41602, 1, 580, 41341, 0, 290, 41628, 0, 580)"
2025/04/18/02:29:38.678851,[],0,"(41602, 1, 680, 41341, 0, 390, 41628, 0, 680)"
2025/04/18/02:29:38.777798,[],0,"(41602, 1, 780, 41341, 0, 490, 41628, 0, 780)"
2025/04/18/02:29:38.879426,[],0,"(41602, 1, 890, 41341, 0, 600, 41628, 0, 890)"
2025/04/18/02:29:38.977530,[],0,"(41602, 1, 980, 41341, 0, 690, 41628, 0, 980)"
2025/04/18/02:29:39.078307,[],0,"(41602, 2, 50, 41341, 0, 40, 41628, 0, 40)"
2025/04/18/02:29:39.177660,[],0,"(41602, 2, 40, 41341, 0, 30, 41628, 0, 30)"
2025/04/18/02:29:39.277561,[],0,"(41602, 2, 140, 41341, 0, 130, 41628, 0, 130)"
2025/04/18/02:29:39.377660,[],0,"(41602, 2, 240, 41341, 0, 230, 41628, 0, 230)"
2025/04/18/02:29:39.477552,[],0,"(41602, 2, 340, 41341, 0, 330, 41628, 0, 330)"
2025/04/18/02:29:39.578303,[],0,"(41602, 2, 440, 41341, 0, 430, 41628, 0, 430)"
2025/04/18/02:29:39.678532,[],0,"(41602, 2, 540, 41341, 0, 530, 41628, 0, 530)"
2025/04/18/02:29:39.782054,[],0,"(41602, 2, 650, 41341, 0, 640, 41628, 0, 640)"
2025/04/18/02:29:39.908940,[],0,"(41602, 2, 770, 41341, 0, 760, 41628, 0, 760)"
2025/04/18/02:29:39.982376,[],0,"(41602, 2, 850, 41341, 0, 840, 41628, 0, 840)"
2025/04/18/02:29:40.081924,[],0,"(41602, 2, 60, 41341, 0, 50, 41628, 0, 50)"
2025/04/18/02:29:40.182182,[],0,"(41602, 2, 160, 41341, 0, 150, 41628, 0, 150)"
2025/04/18/02:29:40.279313,[],0,"(41602, 2, 250, 41341, 0, 240, 41628, 0, 240)"
2025/04/18/02:29:40.379680,[],0,"(41602, 2, 360, 41341, 0, 350, 41628, 0, 350)"
2025/04/18/02:29:40.477320,[],0,"(41602, 2, 450, 41341, 0, 440, 41628, 0, 440)"
2025/04/18/02:29:40.578844,[],0,"(41602, 2, 550, 41341, 0, 540, 41628, 0, 540)"
2025/04/18/02:29:40.678718,[],0,"(41602, 2, 650, 41341, 0, 640, 41628, 0, 640)"
2025/04/18/02:29:40.780306,[],0,"(41602, 2, 750, 41341, 0, 740, 41628, 0, 740)"
2025/04/18/02:29:40.879299,[],0,"(41602, 2, 850, 41341, 0, 840, 41628, 0, 840)"
2025/04/18/02:29:40.981923,[],0,"(41602, 2, 960, 41341, 0, 950, 41628, 0, 950)"
2025/04/18/02:29:41.078090,[],0,"(41602, 2, 50, 41341, 0, 50, 41628, 0, 50)"
2025/04/18/02:29:41.181762,[],0,"(41602, 2, 160, 41341, 0, 160, 41628, 0, 160)"
2025/04/18/02:29:41.277604,[],0,"(41602, 2, 250, 41341, 0, 250, 41628, 0, 250)"
2025/04/18/02:29:41.382035,[],0,"(41602, 2, 360, 41341, 0, 360, 41628, 0, 360)"
2025/04/18/02:29:41.481766,[],0,"(41602, 2, 460, 41341, 0, 460, 41628, 0, 460)"
2025/04/18/02:29:41.579107,[],0,"(41602, 2, 550, 41341, 0, 550, 41628, 0, 550)"
2025/04/18/02:29:41.677744,[],0,"(41602, 2, 650, 41341, 0, 650, 41628, 0, 650)"
2025/04/18/02:29:41.778021,[],0,"(41602, 2, 750, 41341, 0, 750, 41628, 0, 750)"
2025/04/18/02:29:41.881320,[],0,"(41602, 2, 860, 41341, 0, 860, 41628, 0, 860)"
2025/04/18/02:29:41.990976,[],0,"(41602, 2, 960, 41341, 0, 960, 41628, 0, 960)"
2025/04/18/02:29:42.077824,[],0,"(41602, 3, 10, 41341, 0, 10, 41628, 0, 10)"
2025/04/18/02:29:42.178046,[],0,"(41602, 3, 110, 41341, 0, 110, 41628, 0, 110)"
2025/04/18/02:29:42.278053,[],0,"(41602, 3, 210, 41341, 0, 210, 41628, 0, 210)"
2025/04/18/02:29:42.377640,[],0,"(41602, 3, 310, 41341, 0, 310, 41628, 0, 310)"
2025/04/18/02:29:42.478024,[],0,"(41602, 3, 410, 41341, 0, 410, 41628, 0, 410)"
2025/04/18/02:29:42.579566,[],0,"(41602, 3, 520, 41341, 0, 520, 41628, 0, 520)"
2025/04/18/02:29:42.678197,[],0,"(41602, 3, 610, 41341, 0, 610, 41628, 0, 610)"
2025/04/18/02:29:42.778584,[],0,"(41602, 3, 710, 41341, 0, 710, 41628, 0, 710)"
2025/04/18/02:29:42.878389,[],0,"(41602, 3, 810, 41341, 0, 810, 41628, 0, 810)"
2025/04/18/02:29:42.980904,[],0,"(41602, 3, 920, 41341, 0, 920, 41628, 0, 920)"
2025/04/18/02:29:43.081259,[],0,"(41602, 5, 10, 41341, 0, 20, 41628, 0, 20)"
2025/04/18/02:29:43.178881,[],0,"(41602, 5, 100, 41341, 0, 110, 41628, 0, 110)"
2025/04/18/02:29:43.281554,[],0,"(41602, 5, 210, 41341, 0, 220, 41628, 0, 220)"
2025/04/18/02:29:43.382454,[],0,"(41602, 5, 310, 41341, 0, 320, 41628, 0, 320)"
2025/04/18/02:29:43.478612,[],0,"(41602, 5, 400, 41341, 0, 410, 41628, 0, 410)"
2025/04/18/02:29:43.581458,[],0,"(41602, 5, 510, 41341, 0, 520, 41628, 0, 520)"
2025/04/18/02:29:43.679334,[],0,"(41602, 5, 600, 41341, 0, 610, 41628, 0, 610)"
2025/04/18/02:29:43.781675,[],0,"(41602, 5, 710, 41341, 0, 720, 41628, 0, 720)"
2025/04/18/02:29:43.877758,[],0,"(41602, 5, 800, 41341, 0, 810, 41628, 0, 810)"
2025/04/18/02:29:43.977506,[],0,"(41602, 5, 900, 41341, 0, 910, 41628, 0, 910)"
2025/04/18/02:29:44.079322,[],0,"(41602, 3, 20, 41341, 0, 20, 41628, 0, 20)"
2025/04/18/02:29:44.178771,[],0,"(41602, 3, 110, 41341, 0, 110, 41628, 0, 110)"
2025/04/18/02:29:44.278664,[],0,"(41602, 3, 60, 41341, 0, 50, 41628, 0, 50)"
2025/04/18/02:29:44.387366,[],0,"(41602, 3, 170, 41341, 0, 160, 41628, 0, 160)"
2025/04/18/02:29:44.478284,[],0,"(41602, 3, 260, 41341, 0, 250, 41628, 0, 250)"
2025/04/18/02:29:44.581253,[],0,"(41602, 3, 370, 41341, 0, 360, 41628, 0, 360)"
2025/04/18/02:29:44.681614,[],0,"(41602, 3, 470, 41341, 0, 460, 41628, 0, 460)"
2025/04/18/02:29:44.779340,[],0,"(41602, 3, 560, 41341, 0, 550, 41628, 0, 550)"
2025/04/18/02:29:44.881567,[],0,"(41602, 3, 670, 41341, 0, 660, 41628, 0, 660)"
2025/04/18/02:29:44.981275,[],0,"(41602, 3, 770, 41341, 0, 760, 41628, 0, 760)"
