time,.layout.dim,.layout.data_offset,.data
2025/04/18/02:26:15.971082,[],0,"(41602, 0, 20, 41341, 0, 20, 41628, 1, 20)"
2025/04/18/02:26:16.071958,[],0,"(41602, 0, 120, 41341, 0, 120, 41628, 1, 120)"
2025/04/18/02:26:16.172046,[],0,"(41602, 0, 60, 41341, 0, 220, 41628, 1, 220)"
2025/04/18/02:26:16.271703,[],0,"(41602, 0, 160, 41341, 0, 320, 41628, 1, 320)"
2025/04/18/02:26:16.372500,[],0,"(41602, 0, 260, 41341, 0, 420, 41628, 1, 420)"
2025/04/18/02:26:16.472999,[],0,"(41602, 0, 360, 41341, 0, 520, 41628, 1, 520)"
2025/04/18/02:26:16.571811,[],0,"(41602, 0, 460, 41341, 0, 620, 41628, 1, 620)"
2025/04/18/02:26:16.673065,[],0,"(41602, 0, 560, 41341, 0, 720, 41628, 1, 720)"
2025/04/18/02:26:16.772319,[],0,"(41602, 0, 660, 41341, 0, 820, 41628, 1, 820)"
2025/04/18/02:26:16.872483,[],0,"(41602, 0, 760, 41341, 0, 920, 41628, 1, 920)"
2025/04/18/02:26:16.975780,[],0,"(41602, 0, 30, 41341, 0, 20, 41628, 1, 20)"
2025/04/18/02:26:17.075970,[],0,"(41602, 0, 130, 41341, 0, 120, 41628, 1, 120)"
2025/04/18/02:26:17.176196,[],0,"(41602, 0, 230, 41341, 0, 220, 41628, 1, 220)"
2025/04/18/02:26:17.271317,[],0,"(41602, 0, 330, 41341, 0, 320, 41628, 1, 320)"
2025/04/18/02:26:17.375508,[],0,"(41602, 0, 430, 41341, 0, 420, 41628, 1, 420)"
2025/04/18/02:26:17.486635,[],0,"(41602, 0, 540, 41341, 0, 530, 41628, 1, 530)"
2025/04/18/02:26:17.572738,[],0,"(41602, 0, 630, 41341, 0, 620, 41628, 1, 620)"
2025/04/18/02:26:17.677349,[],0,"(41602, 0, 730, 41341, 0, 720, 41628, 1, 720)"
2025/04/18/02:26:17.779656,[],0,"(41602, 0, 830, 41341, 0, 820, 41628, 1, 820)"
2025/04/18/02:26:17.875968,[],0,"(41602, 0, 930, 41341, 0, 920, 41628, 1, 920)"
2025/04/18/02:26:17.979326,[],0,"(41602, 0, 20, 41341, 0, 20, 41628, 0, 20)"
2025/04/18/02:26:18.072849,[],0,"(41602, 0, 120, 41341, 0, 120, 41628, 0, 120)"
2025/04/18/02:26:18.172290,[],0,"(41602, 0, 220, 41341, 0, 220, 41628, 0, 220)"
2025/04/18/02:26:18.272713,[],0,"(41602, 0, 320, 41341, 0, 320, 41628, 0, 320)"
2025/04/18/02:26:18.372506,[],0,"(41602, 0, 420, 41341, 0, 420, 41628, 0, 420)"
2025/04/18/02:26:18.475787,[],0,"(41602, 0, 520, 41341, 0, 520, 41628, 0, 520)"
2025/04/18/02:26:18.575553,[],0,"(41602, 0, 620, 41341, 0, 620, 41628, 0, 620)"
2025/04/18/02:26:18.671826,[],0,"(41602, 0, 720, 41341, 0, 720, 41628, 0, 720)"
2025/04/18/02:26:18.771730,[],0,"(41602, 0, 820, 41341, 0, 820, 41628, 0, 820)"
2025/04/18/02:26:18.872429,[],0,"(41602, 0, 920, 41341, 0, 920, 41628, 0, 920)"
2025/04/18/02:26:18.974380,[],0,"(41602, 0, 0, 41341, 0, 1020, 41628, 0, 1020)"
2025/04/18/02:26:19.072010,[],0,"(41602, 0, 100, 41341, 0, 100, 41628, 0, 100)"
2025/04/18/02:26:19.173289,[],0,"(41602, 0, 200, 41341, 0, 200, 41628, 0, 200)"
2025/04/18/02:26:19.271719,[],0,"(41602, 0, 300, 41341, 0, 300, 41628, 0, 300)"
2025/04/18/02:26:19.372010,[],0,"(41602, 0, 400, 41341, 0, 400, 41628, 0, 400)"
2025/04/18/02:26:19.471737,[],0,"(41602, 0, 500, 41341, 0, 500, 41628, 0, 500)"
2025/04/18/02:26:19.580706,[],0,"(41602, 0, 600, 41341, 0, 600, 41628, 0, 600)"
2025/04/18/02:26:19.671636,[],0,"(41602, 0, 700, 41341, 0, 700, 41628, 0, 700)"
2025/04/18/02:26:19.772192,[],0,"(41602, 0, 800, 41341, 0, 800, 41628, 0, 800)"
2025/04/18/02:26:19.872178,[],0,"(41602, 0, 900, 41341, 0, 900, 41628, 0, 900)"
2025/04/18/02:26:19.972303,[],0,"(41602, 0, 1000, 41341, 0, 1000, 41628, 0, 1000)"
2025/04/18/02:26:20.070929,[],0,"(41602, 0, 100, 41341, 0, 100, 41628, 0, 100)"
2025/04/18/02:26:20.177335,[],0,"(41602, 0, 200, 41341, 0, 200, 41628, 0, 200)"
2025/04/18/02:26:20.276541,[],0,"(41602, 0, 300, 41341, 0, 300, 41628, 0, 300)"
2025/04/18/02:26:20.371941,[],0,"(41602, 0, 400, 41341, 0, 400, 41628, 0, 400)"
2025/04/18/02:26:20.471831,[],0,"(41602, 0, 500, 41341, 0, 500, 41628, 0, 500)"
2025/04/18/02:26:20.572276,[],0,"(41602, 0, 600, 41341, 0, 600, 41628, 0, 600)"
2025/04/18/02:26:20.672178,[],0,"(41602, 0, 700, 41341, 0, 700, 41628, 0, 700)"
2025/04/18/02:26:20.772049,[],0,"(41602, 0, 800, 41341, 0, 800, 41628, 0, 800)"
2025/04/18/02:26:20.871462,[],0,"(41602, 0, 80, 41341, 0, 80, 41628, 0, 80)"
2025/04/18/02:26:20.971788,[],0,"(41602, 0, 180, 41341, 0, 180, 41628, 0, 180)"
2025/04/18/02:26:21.071179,[],0,"(41602, 0, 100, 41341, 0, 100, 41628, 0, 100)"
2025/04/18/02:26:21.172759,[],0,"(41602, 0, 200, 41341, 0, 200, 41628, 0, 200)"
2025/04/18/02:26:21.275436,[],0,"(41602, 0, 300, 41341, 0, 300, 41628, 0, 300)"
2025/04/18/02:26:21.377124,[],0,"(41602, 0, 400, 41341, 0, 400, 41628, 0, 400)"
2025/04/18/02:26:21.471695,[],0,"(41602, 0, 500, 41341, 0, 500, 41628, 0, 500)"
2025/04/18/02:26:21.583759,[],0,"(41602, 0, 610, 41341, 0, 610, 41628, 0, 610)"
2025/04/18/02:26:21.677721,[],0,"(41602, 0, 700, 41341, 0, 700, 41628, 0, 700)"
2025/04/18/02:26:21.771952,[],0,"(41602, 0, 800, 41341, 0, 800, 41628, 0, 800)"
2025/04/18/02:26:21.874845,[],0,"(41602, 0, 900, 41341, 0, 900, 41628, 0, 900)"
2025/04/18/02:26:21.971904,[],0,"(41602, 0, 1000, 41341, 0, 1000, 41628, 0, 1000)"
2025/04/18/02:26:22.076391,[],0,"(41602, 0, 70, 41341, 0, 70, 41628, 0, 70)"
2025/04/18/02:26:22.172606,[],0,"(41602, 0, 170, 41341, 0, 170, 41628, 0, 170)"
2025/04/18/02:26:22.271471,[],0,"(41602, 0, 270, 41341, 0, 270, 41628, 0, 270)"
2025/04/18/02:26:22.372037,[],0,"(41602, 0, 370, 41341, 0, 370, 41628, 0, 370)"
2025/04/18/02:26:22.476134,[],0,"(41602, 0, 470, 41341, 0, 470, 41628, 0, 470)"
2025/04/18/02:26:22.572323,[],0,"(41602, 0, 570, 41341, 0, 570, 41628, 0, 570)"
2025/04/18/02:26:22.679657,[],0,"(41602, 0, 670, 41341, 0, 670, 41628, 0, 670)"
2025/04/18/02:26:22.772171,[],0,"(41602, 0, 770, 41341, 0, 770, 41628, 0, 770)"
2025/04/18/02:26:22.872032,[],0,"(41602, 0, 870, 41341, 0, 870, 41628, 0, 870)"
2025/04/18/02:26:22.971823,[],0,"(41602, 0, 970, 41341, 0, 970, 41628, 0, 970)"
2025/04/18/02:26:23.072891,[],0,"(41602, 0, 80, 41341, 0, 70, 41628, 0, 70)"
2025/04/18/02:26:23.172739,[],0,"(41602, 0, 180, 41341, 0, 170, 41628, 0, 170)"
2025/04/18/02:26:23.272306,[],0,"(41602, 0, 280, 41341, 0, 270, 41628, 0, 270)"
2025/04/18/02:26:23.372118,[],0,"(41602, 0, 380, 41341, 0, 370, 41628, 0, 370)"
2025/04/18/02:26:23.472733,[],0,"(41602, 0, 480, 41341, 0, 470, 41628, 0, 470)"
2025/04/18/02:26:23.576059,[],0,"(41602, 0, 580, 41341, 0, 570, 41628, 0, 570)"
2025/04/18/02:26:23.675662,[],0,"(41602, 0, 680, 41341, 0, 670, 41628, 0, 670)"
2025/04/18/02:26:23.777742,[],0,"(41602, 0, 780, 41341, 0, 770, 41628, 0, 770)"
2025/04/18/02:26:23.876427,[],0,"(41602, 0, 880, 41341, 0, 870, 41628, 0, 870)"
2025/04/18/02:26:23.976370,[],0,"(41602, 0, 980, 41341, 0, 970, 41628, 0, 970)"
2025/04/18/02:26:24.076130,[],0,"(41602, 0, 70, 41341, 0, 70, 41628, 0, 70)"
2025/04/18/02:26:24.175353,[],0,"(41602, 0, 170, 41341, 0, 170, 41628, 0, 170)"
2025/04/18/02:26:24.272425,[],0,"(41602, 0, 270, 41341, 0, 270, 41628, 0, 270)"
2025/04/18/02:26:24.372467,[],0,"(41602, 0, 50, 41341, 0, 50, 41628, 0, 50)"
2025/04/18/02:26:24.471982,[],0,"(41602, 0, 150, 41341, 0, 150, 41628, 0, 150)"
2025/04/18/02:26:24.572069,[],0,"(41602, 0, 250, 41341, 0, 250, 41628, 0, 250)"
2025/04/18/02:26:24.672491,[],0,"(41602, 0, 350, 41341, 0, 350, 41628, 0, 350)"
2025/04/18/02:26:24.772540,[],0,"(41602, 0, 450, 41341, 0, 450, 41628, 0, 450)"
2025/04/18/02:26:24.872188,[],0,"(41602, 0, 550, 41341, 0, 550, 41628, 0, 550)"
2025/04/18/02:26:24.971932,[],0,"(41602, 0, 650, 41341, 0, 650, 41628, 0, 650)"
2025/04/18/02:26:25.072177,[],0,"(41602, 0, 60, 41341, 0, 50, 41628, 0, 50)"
2025/04/18/02:26:25.172766,[],0,"(41602, 0, 160, 41341, 0, 150, 41628, 0, 150)"
2025/04/18/02:26:25.272472,[],0,"(41602, 0, 260, 41341, 0, 250, 41628, 0, 250)"
2025/04/18/02:26:25.372046,[],0,"(41602, 0, 360, 41341, 0, 350, 41628, 0, 350)"
2025/04/18/02:26:25.472476,[],0,"(41602, 0, 460, 41341, 0, 450, 41628, 0, 450)"
2025/04/18/02:26:25.572009,[],0,"(41602, 0, 560, 41341, 0, 550, 41628, 0, 550)"
2025/04/18/02:26:25.673732,[],0,"(41602, 0, 660, 41341, 0, 650, 41628, 0, 650)"
2025/04/18/02:26:25.780499,[],0,"(41602, 0, 760, 41341, 0, 750, 41628, 0, 750)"
2025/04/18/02:26:25.872049,[],0,"(41602, 0, 860, 41341, 0, 850, 41628, 0, 850)"
2025/04/18/02:26:25.973236,[],0,"(41602, 0, 90, 41341, 0, 90, 41628, 0, 90)"
2025/04/18/02:26:26.072296,[],0,"(41602, 0, 50, 41341, 0, 50, 41628, 0, 50)"
2025/04/18/02:26:26.175407,[],0,"(41602, 0, 150, 41341, 0, 150, 41628, 0, 150)"
2025/04/18/02:26:26.272138,[],0,"(41602, 0, 250, 41341, 0, 250, 41628, 0, 250)"
2025/04/18/02:26:26.371664,[],0,"(41602, 0, 350, 41341, 0, 350, 41628, 0, 350)"
2025/04/18/02:26:26.472124,[],0,"(41602, 0, 450, 41341, 0, 450, 41628, 0, 450)"
2025/04/18/02:26:26.572368,[],0,"(41602, 0, 550, 41341, 0, 550, 41628, 0, 550)"
2025/04/18/02:26:26.671972,[],0,"(41602, 0, 650, 41341, 0, 650, 41628, 0, 650)"
2025/04/18/02:26:26.772186,[],0,"(41602, 0, 750, 41341, 0, 750, 41628, 0, 750)"
2025/04/18/02:26:26.872673,[],0,"(41602, 0, 850, 41341, 0, 850, 41628, 0, 850)"
2025/04/18/02:26:26.972307,[],0,"(41602, 0, 950, 41341, 0, 950, 41628, 0, 950)"
2025/04/18/02:26:27.075899,[],0,"(41602, 0, 60, 41341, 0, 50, 41628, 0, 50)"
2025/04/18/02:26:27.176839,[],0,"(41602, 0, 160, 41341, 0, 150, 41628, 0, 150)"
2025/04/18/02:26:27.273917,[],0,"(41602, 0, 260, 41341, 0, 250, 41628, 0, 250)"
2025/04/18/02:26:27.373161,[],0,"(41602, 0, 360, 41341, 0, 350, 41628, 0, 350)"
2025/04/18/02:26:27.476260,[],0,"(41602, 0, 460, 41341, 0, 450, 41628, 0, 450)"
2025/04/18/02:26:27.572963,[],0,"(41602, 0, 560, 41341, 0, 550, 41628, 0, 550)"
2025/04/18/02:26:27.685562,[],0,"(41602, 0, 670, 41341, 0, 660, 41628, 0, 660)"
2025/04/18/02:26:27.774698,[],0,"(41602, 0, 760, 41341, 0, 750, 41628, 0, 750)"
2025/04/18/02:26:27.877032,[],0,"(41602, 0, 860, 41341, 0, 850, 41628, 0, 850)"
2025/04/18/02:26:27.972752,[],0,"(41602, 0, 960, 41341, 0, 950, 41628, 0, 950)"
2025/04/18/02:26:28.073355,[],0,"(41602, 0, 40, 41341, 0, 40, 41628, 0, 40)"
2025/04/18/02:26:28.176746,[],0,"(41602, 0, 140, 41341, 0, 140, 41628, 0, 140)"
2025/04/18/02:26:28.276991,[],0,"(41602, 0, 240, 41341, 0, 240, 41628, 0, 240)"
2025/04/18/02:26:28.377295,[],0,"(41602, 0, 340, 41341, 0, 340, 41628, 0, 340)"
2025/04/18/02:26:28.476440,[],0,"(41602, 0, 440, 41341, 0, 440, 41628, 0, 440)"
2025/04/18/02:26:28.573772,[],0,"(41602, 0, 540, 41341, 0, 540, 41628, 0, 540)"
2025/04/18/02:26:28.673556,[],0,"(41602, 0, 640, 41341, 0, 640, 41628, 0, 640)"
2025/04/18/02:26:28.773694,[],0,"(41602, 0, 740, 41341, 0, 740, 41628, 0, 740)"
2025/04/18/02:26:28.879777,[],0,"(41602, 0, 840, 41341, 0, 840, 41628, 0, 840)"
2025/04/18/02:26:28.976828,[],0,"(41602, 0, 940, 41341, 0, 940, 41628, 0, 940)"
2025/04/18/02:26:29.072865,[],0,"(41602, 0, 40, 41341, 0, 40, 41628, 0, 40)"
2025/04/18/02:26:29.172030,[],0,"(41602, 0, 140, 41341, 0, 140, 41628, 0, 140)"
2025/04/18/02:26:29.272367,[],0,"(41602, 0, 240, 41341, 0, 240, 41628, 0, 240)"
2025/04/18/02:26:29.376565,[],0,"(41602, 0, 340, 41341, 0, 340, 41628, 0, 340)"
2025/04/18/02:26:29.475337,[],0,"(41602, 0, 440, 41341, 0, 440, 41628, 0, 440)"
2025/04/18/02:26:29.572575,[],0,"(41602, 0, 540, 41341, 0, 540, 41628, 0, 540)"
2025/04/18/02:26:29.673126,[],0,"(41602, 0, 640, 41341, 0, 640, 41628, 0, 640)"
2025/04/18/02:26:29.771896,[],0,"(41602, 0, 740, 41341, 0, 740, 41628, 0, 740)"
2025/04/18/02:26:29.872352,[],0,"(41602, 0, 840, 41341, 0, 840, 41628, 0, 840)"
2025/04/18/02:26:29.972591,[],0,"(41602, 0, 940, 41341, 0, 940, 41628, 0, 940)"
2025/04/18/02:26:30.073144,[],0,"(41602, 0, 40, 41341, 0, 40, 41628, 0, 40)"
2025/04/18/02:26:30.171958,[],0,"(41602, 0, 140, 41341, 0, 140, 41628, 0, 140)"
2025/04/18/02:26:30.273243,[],0,"(41602, 0, 240, 41341, 0, 240, 41628, 0, 240)"
2025/04/18/02:26:30.372407,[],0,"(41602, 0, 340, 41341, 0, 340, 41628, 0, 340)"
2025/04/18/02:26:30.473867,[],0,"(41602, 0, 440, 41341, 0, 440, 41628, 0, 440)"
2025/04/18/02:26:30.575868,[],0,"(41602, 0, 540, 41341, 0, 540, 41628, 0, 540)"
2025/04/18/02:26:30.673970,[],0,"(41602, 0, 640, 41341, 0, 70, 41628, 0, 640)"
2025/04/18/02:26:30.774637,[],0,"(41602, 0, 740, 41341, 0, 170, 41628, 0, 740)"
2025/04/18/02:26:30.876274,[],0,"(41602, 0, 840, 41341, 0, 270, 41628, 0, 840)"
2025/04/18/02:26:30.986338,[],0,"(41602, 0, 20, 41341, 0, 10, 41628, 0, 10)"
2025/04/18/02:26:31.075939,[],0,"(41602, 0, 20, 41341, 0, 20, 41628, 0, 20)"
2025/04/18/02:26:31.176299,[],0,"(41602, 0, 120, 41341, 0, 120, 41628, 0, 120)"
2025/04/18/02:26:31.276423,[],0,"(41602, 0, 220, 41341, 0, 220, 41628, 0, 220)"
2025/04/18/02:26:31.374883,[],0,"(41602, 0, 320, 41341, 0, 320, 41628, 0, 320)"
2025/04/18/02:26:31.472216,[],0,"(41602, 0, 420, 41341, 0, 420, 41628, 0, 420)"
2025/04/18/02:26:31.572158,[],0,"(41602, 0, 520, 41341, 0, 520, 41628, 0, 520)"
2025/04/18/02:26:31.671987,[],0,"(41602, 0, 620, 41341, 0, 620, 41628, 0, 620)"
2025/04/18/02:26:31.776392,[],0,"(41602, 0, 720, 41341, 0, 720, 41628, 0, 720)"
2025/04/18/02:26:31.876171,[],0,"(41602, 0, 820, 41341, 0, 820, 41628, 0, 820)"
2025/04/18/02:26:31.972964,[],0,"(41602, 0, 920, 41341, 0, 920, 41628, 0, 920)"
2025/04/18/02:26:32.078943,[],0,"(41602, 0, 30, 41341, 0, 30, 41628, 0, 30)"
2025/04/18/02:26:32.173376,[],0,"(41602, 0, 130, 41341, 0, 130, 41628, 0, 130)"
2025/04/18/02:26:32.272078,[],0,"(41602, 0, 230, 41341, 0, 230, 41628, 0, 230)"
2025/04/18/02:26:32.376918,[],0,"(41602, 0, 330, 41341, 0, 330, 41628, 0, 330)"
2025/04/18/02:26:32.476325,[],0,"(41602, 0, 430, 41341, 0, 430, 41628, 0, 430)"
2025/04/18/02:26:32.575933,[],0,"(41602, 0, 530, 41341, 0, 530, 41628, 0, 530)"
2025/04/18/02:26:32.672969,[],0,"(41602, 0, 630, 41341, 0, 630, 41628, 0, 630)"
2025/04/18/02:26:32.775153,[],0,"(41602, 0, 730, 41341, 0, 730, 41628, 0, 730)"
2025/04/18/02:26:32.872358,[],0,"(41602, 0, 830, 41341, 0, 830, 41628, 0, 830)"
2025/04/18/02:26:32.972627,[],0,"(41602, 0, 930, 41341, 0, 930, 41628, 0, 930)"
2025/04/18/02:26:33.072638,[],0,"(41602, 0, 30, 41341, 0, 30, 41628, 0, 20)"
2025/04/18/02:26:33.172527,[],0,"(41602, 0, 130, 41341, 0, 130, 41628, 0, 120)"
2025/04/18/02:26:33.272711,[],0,"(41602, 0, 230, 41341, 0, 230, 41628, 0, 220)"
2025/04/18/02:26:33.374872,[],0,"(41602, 0, 330, 41341, 0, 330, 41628, 0, 320)"
2025/04/18/02:26:33.472426,[],0,"(41602, 0, 430, 41341, 0, 430, 41628, 0, 420)"
2025/04/18/02:26:33.572069,[],0,"(41602, 0, 530, 41341, 0, 530, 41628, 0, 520)"
2025/04/18/02:26:33.672148,[],0,"(41602, 0, 630, 41341, 0, 630, 41628, 0, 620)"
2025/04/18/02:26:33.772618,[],0,"(41602, 0, 730, 41341, 0, 730, 41628, 0, 720)"
2025/04/18/02:26:33.872695,[],0,"(41602, 0, 830, 41341, 0, 830, 41628, 0, 820)"
2025/04/18/02:26:33.976184,[],0,"(41602, 0, 930, 41341, 0, 930, 41628, 0, 920)"
2025/04/18/02:26:34.084381,[],0,"(41602, 0, 1040, 41341, 0, 1040, 41628, 0, 1030)"
2025/04/18/02:26:34.174902,[],0,"(41602, 0, 90, 41341, 0, 90, 41628, 0, 90)"
2025/04/18/02:26:34.276906,[],0,"(41602, 0, 190, 41341, 0, 190, 41628, 0, 190)"
2025/04/18/02:26:34.377196,[],0,"(41602, 0, 290, 41341, 0, 290, 41628, 0, 290)"
2025/04/18/02:26:34.477071,[],0,"(41602, 0, 30, 41341, 0, 30, 41628, 0, 30)"
2025/04/18/02:26:34.572822,[],0,"(41602, 0, 130, 41341, 0, 130, 41628, 0, 130)"
2025/04/18/02:26:34.676951,[],0,"(41602, 0, 230, 41341, 0, 230, 41628, 0, 230)"
2025/04/18/02:26:34.774721,[],0,"(41602, 0, 330, 41341, 0, 330, 41628, 0, 330)"
2025/04/18/02:26:34.875432,[],0,"(41602, 0, 430, 41341, 0, 430, 41628, 0, 430)"
2025/04/18/02:26:34.974149,[],0,"(41602, 0, 530, 41341, 0, 530, 41628, 0, 530)"
2025/04/18/02:26:35.072556,[],0,"(41602, 0, 630, 41341, 0, 630, 41628, 0, 630)"
2025/04/18/02:26:35.173543,[],0,"(41602, 0, 100, 41341, 0, 100, 41628, 0, 90)"
2025/04/18/02:26:35.276812,[],0,"(41602, 0, 200, 41341, 0, 200, 41628, 0, 190)"
2025/04/18/02:26:35.373984,[],0,"(41602, 0, 300, 41341, 0, 300, 41628, 0, 290)"
2025/04/18/02:26:35.473692,[],0,"(41602, 0, 400, 41341, 0, 400, 41628, 0, 390)"
2025/04/18/02:26:35.572452,[],0,"(41602, 0, 500, 41341, 0, 500, 41628, 0, 490)"
2025/04/18/02:26:35.673095,[],0,"(41602, 0, 600, 41341, 0, 90, 41628, 0, 590)"
2025/04/18/02:26:35.773991,[],0,"(41602, 0, 700, 41341, 0, 190, 41628, 0, 690)"
2025/04/18/02:26:35.873392,[],0,"(41602, 0, 800, 41341, 0, 290, 41628, 0, 790)"
2025/04/18/02:26:35.973293,[],0,"(41602, 0, 900, 41341, 0, 390, 41628, 0, 890)"
2025/04/18/02:26:36.073219,[],0,"(41602, 0, 1000, 41341, 0, 490, 41628, 0, 990)"
2025/04/18/02:26:36.174845,[],0,"(41602, 0, 50, 41341, 0, 80, 41628, 0, 80)"
2025/04/18/02:26:36.272393,[],0,"(41602, 0, 150, 41341, 0, 180, 41628, 0, 180)"
2025/04/18/02:26:36.371802,[],0,"(41602, 0, 250, 41341, 0, 280, 41628, 0, 280)"
2025/04/18/02:26:36.478184,[],0,"(41602, 0, 350, 41341, 0, 380, 41628, 0, 380)"
2025/04/18/02:26:36.572703,[],0,"(41602, 0, 450, 41341, 0, 480, 41628, 0, 480)"
2025/04/18/02:26:36.672719,[],0,"(41602, 0, 550, 41341, 0, 580, 41628, 0, 580)"
2025/04/18/02:26:36.772579,[],0,"(41602, 0, 650, 41341, 0, 680, 41628, 0, 680)"
2025/04/18/02:26:36.872008,[],0,"(41602, 0, 750, 41341, 0, 780, 41628, 0, 780)"
2025/04/18/02:26:36.971999,[],0,"(41602, 0, 850, 41341, 0, 880, 41628, 0, 880)"
2025/04/18/02:26:37.071541,[],0,"(41602, 0, 950, 41341, 0, 980, 41628, 0, 980)"
2025/04/18/02:26:37.176067,[],0,"(41602, 0, 60, 41341, 0, 60, 41628, 0, 60)"
2025/04/18/02:26:37.271914,[],0,"(41602, 0, 160, 41341, 0, 160, 41628, 0, 160)"
2025/04/18/02:26:37.372417,[],0,"(41602, 0, 260, 41341, 0, 260, 41628, 0, 260)"
2025/04/18/02:26:37.474301,[],0,"(41602, 0, 360, 41341, 0, 360, 41628, 0, 360)"
2025/04/18/02:26:37.575881,[],0,"(41602, 0, 460, 41341, 0, 460, 41628, 0, 460)"
2025/04/18/02:26:37.673730,[],0,"(41602, 0, 560, 41341, 0, 560, 41628, 0, 560)"
2025/04/18/02:26:37.776690,[],0,"(41602, 0, 660, 41341, 0, 660, 41628, 0, 660)"
2025/04/18/02:26:37.882161,[],0,"(41602, 0, 760, 41341, 0, 760, 41628, 0, 760)"
2025/04/18/02:26:37.972964,[],0,"(41602, 0, 860, 41341, 0, 860, 41628, 0, 860)"
2025/04/18/02:26:38.072957,[],0,"(41602, 0, 960, 41341, 0, 960, 41628, 0, 960)"
2025/04/18/02:26:38.175318,[],0,"(41602, 0, 70, 41341, 0, 70, 41628, 0, 70)"
2025/04/18/02:26:38.279701,[],0,"(41602, 0, 170, 41341, 0, 170, 41628, 0, 170)"
2025/04/18/02:26:38.374794,[],0,"(41602, 0, 270, 41341, 0, 270, 41628, 0, 270)"
2025/04/18/02:26:38.472326,[],0,"(41602, 0, 370, 41341, 0, 370, 41628, 0, 370)"
2025/04/18/02:26:38.572653,[],0,"(41602, 0, 470, 41341, 0, 470, 41628, 0, 470)"
2025/04/18/02:26:38.675758,[],0,"(41602, 0, 570, 41341, 0, 570, 41628, 0, 570)"
2025/04/18/02:26:38.772847,[],0,"(41602, 0, 670, 41341, 0, 670, 41628, 0, 670)"
2025/04/18/02:26:38.876413,[],0,"(41602, 0, 770, 41341, 0, 770, 41628, 0, 770)"
2025/04/18/02:26:38.975938,[],0,"(41602, 0, 870, 41341, 0, 870, 41628, 0, 870)"
2025/04/18/02:26:39.075744,[],0,"(41602, 0, 970, 41341, 0, 970, 41628, 0, 970)"
2025/04/18/02:26:39.172915,[],0,"(41602, 0, 70, 41341, 0, 70, 41628, 0, 70)"
2025/04/18/02:26:39.281106,[],0,"(41602, 0, 170, 41341, 0, 170, 41628, 0, 170)"
2025/04/18/02:26:39.375690,[],0,"(41602, 0, 270, 41341, 0, 270, 41628, 0, 270)"
2025/04/18/02:26:39.476827,[],0,"(41602, 0, 370, 41341, 0, 370, 41628, 0, 370)"
2025/04/18/02:26:39.573158,[],0,"(41602, 0, 470, 41341, 0, 470, 41628, 0, 470)"
2025/04/18/02:26:39.672805,[],0,"(41602, 0, 570, 41341, 0, 570, 41628, 0, 570)"
2025/04/18/02:26:39.772814,[],0,"(41602, 0, 670, 41341, 0, 670, 41628, 0, 670)"
2025/04/18/02:26:39.872864,[],0,"(41602, 0, 770, 41341, 0, 770, 41628, 0, 770)"
2025/04/18/02:26:39.972502,[],0,"(41602, 0, 870, 41341, 0, 870, 41628, 0, 870)"
2025/04/18/02:26:40.072879,[],0,"(41602, 0, 970, 41341, 0, 970, 41628, 0, 970)"
2025/04/18/02:26:40.172522,[],0,"(41602, 0, 40, 41341, 0, 40, 41628, 0, 40)"
2025/04/18/02:26:40.273176,[],0,"(41602, 0, 140, 41341, 0, 140, 41628, 0, 140)"
2025/04/18/02:26:40.372921,[],0,"(41602, 0, 240, 41341, 0, 240, 41628, 0, 240)"
2025/04/18/02:26:40.472382,[],0,"(41602, 0, 340, 41341, 0, 340, 41628, 0, 340)"
2025/04/18/02:26:40.575469,[],0,"(41602, 0, 440, 41341, 0, 440, 41628, 0, 440)"
2025/04/18/02:26:40.672596,[],0,"(41602, 0, 540, 41341, 0, 540, 41628, 0, 540)"
2025/04/18/02:26:40.772877,[],0,"(41602, 0, 640, 41341, 0, 640, 41628, 0, 640)"
2025/04/18/02:26:40.872866,[],0,"(41602, 0, 740, 41341, 0, 740, 41628, 0, 740)"
2025/04/18/02:26:40.973668,[],0,"(41602, 0, 840, 41341, 0, 840, 41628, 0, 840)"
2025/04/18/02:26:41.074981,[],0,"(41602, 0, 940, 41341, 0, 940, 41628, 0, 940)"
2025/04/18/02:26:41.178284,[],0,"(41602, 0, 10, 41341, 0, 10, 41628, 0, 10)"
2025/04/18/02:26:41.273534,[],0,"(41602, 0, 110, 41341, 0, 110, 41628, 0, 110)"
2025/04/18/02:26:41.377489,[],0,"(41602, 0, 210, 41341, 0, 210, 41628, 0, 210)"
2025/04/18/02:26:41.473681,[],0,"(41602, 0, 310, 41341, 0, 310, 41628, 0, 310)"
2025/04/18/02:26:41.573659,[],0,"(41602, 0, 410, 41341, 0, 410, 41628, 0, 410)"
2025/04/18/02:26:41.676894,[],0,"(41602, 0, 510, 41341, 0, 510, 41628, 0, 510)"
2025/04/18/02:26:41.776641,[],0,"(41602, 0, 610, 41341, 0, 610, 41628, 0, 610)"
2025/04/18/02:26:41.873264,[],0,"(41602, 0, 710, 41341, 0, 710, 41628, 0, 710)"
2025/04/18/02:26:41.973854,[],0,"(41602, 0, 810, 41341, 0, 810, 41628, 0, 810)"
2025/04/18/02:26:42.074219,[],0,"(41602, 0, 910, 41341, 0, 910, 41628, 0, 910)"
2025/04/18/02:26:42.177533,[],0,"(41602, 0, 50, 41341, 0, 50, 41628, 0, 50)"
