time,.layout.dim,.layout.data_offset,.data
2025/04/18/02:25:19.721699,[],0,"(41341, -48, -47, -50, -48)"
2025/04/18/02:25:19.721717,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:19.721833,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:19.721839,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:19.721850,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:19.821241,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:19.821324,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:19.821620,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:19.821710,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:19.821834,[],0,"(41341, -48, -46, -49, -48)"
2025/04/18/02:25:19.821983,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:19.821988,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:19.822127,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:19.822135,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:19.822138,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:19.822248,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:19.921481,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:19.921591,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:19.921613,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:19.921767,[],0,"(41602, -56, -60, -55, -58)"
2025/04/18/02:25:19.921803,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:19.921966,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:19.921982,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:19.921993,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:19.921999,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:19.922005,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:19.922025,[],0,"(41628, -56, -61, -60, -59)"
2025/04/18/02:25:20.021329,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.021834,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:20.021939,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:20.021951,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.021972,[],0,"(41602, -56, -60, -55, -58)"
2025/04/18/02:25:20.022113,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:20.022124,[],0,"(41341, -49, -46, -50, -48)"
2025/04/18/02:25:20.022175,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.022211,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.022321,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.022330,[],0,"(41341, -55, -52, -55, -54)"
2025/04/18/02:25:20.022337,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.022350,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.022361,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.121782,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.121928,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.121973,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:20.121995,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.122132,[],0,"(41602, -56, -60, -55, -58)"
2025/04/18/02:25:20.122164,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:20.122301,[],0,"(41341, -49, -46, -50, -48)"
2025/04/18/02:25:20.122316,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.122327,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.122332,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.122338,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.122351,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.122361,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.221214,[],0,"(41602, -57, -61, -56, -59)"
2025/04/18/02:25:20.221324,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.221490,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.221663,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:20.221782,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.221884,[],0,"(41602, -56, -60, -55, -58)"
2025/04/18/02:25:20.222015,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:20.222028,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.222138,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.222148,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.222153,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.222281,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.321246,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.321394,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:20.321408,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.321425,[],0,"(41602, -56, -60, -55, -58)"
2025/04/18/02:25:20.321437,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:20.321544,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:20.321560,[],0,"(41341, -49, -47, -50, -48)"
2025/04/18/02:25:20.321568,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:20.321574,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:20.321737,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.321754,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.321761,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.421698,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:20.422187,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:20.422622,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:20.422884,[],0,"(41341, -55, -53, -56, -55)"
2025/04/18/02:25:20.423256,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.423488,[],0,"(41602, -56, -60, -56, -58)"
2025/04/18/02:25:20.423969,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:20.424310,[],0,"(41628, -56, -61, -60, -58)"
2025/04/18/02:25:20.424633,[],0,"(41341, -49, -47, -50, -48)"
2025/04/18/02:25:20.424803,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:20.424912,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.425019,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:20.425028,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.521691,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:20.522220,[],0,"(41628, -56, -61, -61, -58)"
2025/04/18/02:25:20.522483,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.522698,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.522891,[],0,"(41602, -56, -61, -55, -58)"
2025/04/18/02:25:20.523813,[],0,"(41628, -54, -59, -58, -56)"
2025/04/18/02:25:20.523988,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:20.524095,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.524620,[],0,"(41341, -49, -47, -50, -48)"
2025/04/18/02:25:20.524740,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.524833,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.524850,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.524858,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.524862,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.622204,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.622507,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.622874,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:20.623116,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.623379,[],0,"(41602, -56, -61, -55, -58)"
2025/04/18/02:25:20.624055,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:20.624283,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:20.624528,[],0,"(41341, -49, -47, -50, -48)"
2025/04/18/02:25:20.624653,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:20.624795,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.624924,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.624933,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.721775,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.722194,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.722784,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.723208,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.723716,[],0,"(41602, -56, -61, -55, -58)"
2025/04/18/02:25:20.724587,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.724764,[],0,"(41628, -49, -55, -54, -52)"
2025/04/18/02:25:20.725047,[],0,"(41341, -50, -47, -49, -48)"
2025/04/18/02:25:20.725165,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.725348,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.725441,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.725590,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.725770,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.821820,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.822028,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.822054,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.822072,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.822084,[],0,"(41602, -56, -60, -55, -58)"
2025/04/18/02:25:20.822207,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:20.822227,[],0,"(41341, -49, -47, -50, -48)"
2025/04/18/02:25:20.822239,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.822376,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.822390,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.822423,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.822474,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:20.922473,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:20.922811,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:20.922953,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.923426,[],0,"(41602, -56, -61, -55, -58)"
2025/04/18/02:25:20.923718,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:20.923918,[],0,"(41628, -49, -55, -54, -52)"
2025/04/18/02:25:20.924210,[],0,"(41341, -49, -47, -50, -49)"
2025/04/18/02:25:20.924449,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:20.925005,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.925138,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.925264,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:20.925274,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.021682,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.022484,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.022667,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.022998,[],0,"(41602, -56, -61, -55, -58)"
2025/04/18/02:25:21.023226,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.023507,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:21.023676,[],0,"(41341, -49, -47, -50, -48)"
2025/04/18/02:25:21.023857,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.024126,[],0,"(41602, -61, -65, -61, -64)"
2025/04/18/02:25:21.024319,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.024544,[],0,"(41602, -61, -65, -61, -64)"
2025/04/18/02:25:21.024716,[],0,"(41341, -55, -53, -56, -55)"
2025/04/18/02:25:21.024903,[],0,"(41602, -62, -65, -61, -64)"
2025/04/18/02:25:21.025084,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.025244,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.121587,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.122036,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.122643,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.122911,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.123160,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.123392,[],0,"(41602, -56, -61, -56, -58)"
2025/04/18/02:25:21.123576,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:21.123786,[],0,"(41341, -49, -47, -49, -48)"
2025/04/18/02:25:21.123979,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.124328,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.124552,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.124754,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.124913,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.221883,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.222544,[],0,"(41602, -57, -62, -56, -59)"
2025/04/18/02:25:21.223094,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.223421,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.224183,[],0,"(41602, -56, -61, -55, -58)"
2025/04/18/02:25:21.224437,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.224589,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:21.224814,[],0,"(41341, -49, -47, -49, -48)"
2025/04/18/02:25:21.225120,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.225280,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.225301,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.322122,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.322315,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.322364,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.322379,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.322395,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.322547,[],0,"(41602, -55, -60, -56, -57)"
2025/04/18/02:25:21.322566,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:21.322577,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.322689,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.322705,[],0,"(41628, -57, -63, -61, -59)"
2025/04/18/02:25:21.322722,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.322740,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.421385,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.421635,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.421830,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.421956,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.421964,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.422004,[],0,"(41602, -56, -61, -55, -58)"
2025/04/18/02:25:21.422156,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:21.422205,[],0,"(41341, -49, -47, -50, -48)"
2025/04/18/02:25:21.422304,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.422320,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.422480,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.422609,[],0,"(41628, -57, -62, -61, -60)"
2025/04/18/02:25:21.422627,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:21.521286,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:21.521410,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:21.521524,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:21.521658,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.521661,[],0,"(41628, -53, -59, -58, -56)"
2025/04/18/02:25:21.521685,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.521832,[],0,"(41602, -56, -61, -56, -58)"
2025/04/18/02:25:21.521930,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:21.521938,[],0,"(41341, -49, -47, -50, -48)"
2025/04/18/02:25:21.522052,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.522188,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.522289,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.522393,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.522398,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.621131,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.621286,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.621303,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.621317,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.621477,[],0,"(41602, -56, -61, -56, -57)"
2025/04/18/02:25:21.621494,[],0,"(41628, -49, -55, -54, -52)"
2025/04/18/02:25:21.621730,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.621744,[],0,"(41341, -49, -47, -50, -48)"
2025/04/18/02:25:21.621781,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.621942,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.621951,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.622061,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.721449,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.721610,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.721648,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.721956,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.721988,[],0,"(41628, -56, -61, -61, -58)"
2025/04/18/02:25:21.722156,[],0,"(41602, -55, -61, -56, -57)"
2025/04/18/02:25:21.722175,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.722367,[],0,"(41341, -49, -47, -50, -48)"
2025/04/18/02:25:21.722379,[],0,"(41628, -56, -62, -61, -58)"
2025/04/18/02:25:21.722388,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.722523,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.722759,[],0,"(41628, -57, -62, -62, -59)"
2025/04/18/02:25:21.821598,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.821795,[],0,"(41628, -56, -62, -61, -59)"
2025/04/18/02:25:21.821933,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.822057,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.822073,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.822089,[],0,"(41602, -55, -61, -55, -57)"
2025/04/18/02:25:21.822320,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:21.822338,[],0,"(41628, -56, -61, -61, -58)"
2025/04/18/02:25:21.822352,[],0,"(41341, -50, -47, -50, -48)"
2025/04/18/02:25:21.822370,[],0,"(41628, -57, -61, -62, -59)"
2025/04/18/02:25:21.822381,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.822494,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.822506,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.921901,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.922559,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:21.922995,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:21.923177,[],0,"(41628, -57, -61, -62, -59)"
2025/04/18/02:25:21.923422,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:21.923780,[],0,"(41602, -55, -61, -56, -57)"
2025/04/18/02:25:21.924163,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:21.924479,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:21.924907,[],0,"(41341, -49, -47, -50, -48)"
2025/04/18/02:25:21.925213,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:21.925864,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:21.925961,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:21.925973,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:22.021568,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:22.021727,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:22.021739,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:22.022043,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:22.022102,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:22.022177,[],0,"(41602, -55, -60, -55, -57)"
2025/04/18/02:25:22.022187,[],0,"(41628, -50, -55, -54, -52)"
2025/04/18/02:25:22.022214,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:22.022221,[],0,"(41341, -50, -47, -50, -48)"
2025/04/18/02:25:22.022369,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:22.022440,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:22.022623,[],0,"(41341, -56, -53, -56, -54)"
2025/04/18/02:25:22.022631,[],0,"(41628, -57, -62, -61, -59)"
2025/04/18/02:25:22.121850,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:22.122059,[],0,"(41628, -56, -61, -61, -59)"
2025/04/18/02:25:22.122074,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:22.122267,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:22.122274,[],0,"(41628, -57, -61, -61, -59)"
2025/04/18/02:25:22.122301,[],0,"(41602, -55, -61, -55, -57)"
