time,.layout.dim,.layout.data_offset,.data
2025/04/18/03:08:12.124235,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:12.124388,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:12.124404,[],0,"(41602, -63, -64, -67, -65)"
2025/04/18/03:08:12.124545,[],0,"(41602, -63, -64, -67, -65)"
2025/04/18/03:08:12.124557,[],0,"(41602, -64, -64, -68, -65)"
2025/04/18/03:08:12.124736,[],0,"(41602, -58, -59, -63, -61)"
2025/04/18/03:08:12.124749,[],0,"(41602, -64, -64, -67, -66)"
2025/04/18/03:08:12.124759,[],0,"(41602, -62, -64, -68, -66)"
2025/04/18/03:08:12.124766,[],0,"(41602, -62, -63, -67, -66)"
2025/04/18/03:08:12.221794,[],0,"(41341, -50, -46, -46, -48)"
2025/04/18/03:08:12.222359,[],0,"(41602, -63, -64, -67, -66)"
2025/04/18/03:08:12.222622,[],0,"(41628, -63, -69, -66, -63)"
2025/04/18/03:08:12.223089,[],0,"(41602, -63, -64, -68, -66)"
2025/04/18/03:08:12.223368,[],0,"(41602, -63, -64, -68, -66)"
2025/04/18/03:08:12.223649,[],0,"(41602, -63, -64, -68, -66)"
2025/04/18/03:08:12.223845,[],0,"(41602, -63, -64, -68, -66)"
2025/04/18/03:08:12.224129,[],0,"(41602, -63, -64, -68, -67)"
2025/04/18/03:08:12.224369,[],0,"(41602, -63, -64, -68, -67)"
2025/04/18/03:08:12.224619,[],0,"(41602, -58, -60, -63, -62)"
2025/04/18/03:08:12.224832,[],0,"(41602, -63, -64, -68, -66)"
2025/04/18/03:08:12.225081,[],0,"(41602, -63, -65, -69, -66)"
2025/04/18/03:08:12.225266,[],0,"(41602, -63, -65, -68, -66)"
2025/04/18/03:08:12.322280,[],0,"(41602, -64, -65, -69, -67)"
2025/04/18/03:08:12.322501,[],0,"(41341, -47, -46, -47, -47)"
2025/04/18/03:08:12.322516,[],0,"(41628, -63, -68, -66, -63)"
2025/04/18/03:08:12.322523,[],0,"(41602, -64, -65, -70, -67)"
2025/04/18/03:08:12.322652,[],0,"(41341, -51, -50, -50, -50)"
2025/04/18/03:08:12.322665,[],0,"(41341, -51, -50, -50, -50)"
2025/04/18/03:08:12.322850,[],0,"(41341, -51, -50, -50, -50)"
2025/04/18/03:08:12.322960,[],0,"(41341, -51, -49, -50, -50)"
2025/04/18/03:08:12.323112,[],0,"(41602, -59, -60, -64, -63)"
2025/04/18/03:08:12.323133,[],0,"(41341, -51, -49, -50, -50)"
2025/04/18/03:08:12.323164,[],0,"(41341, -51, -49, -50, -50)"
2025/04/18/03:08:12.323184,[],0,"(41341, -51, -50, -50, -50)"
2025/04/18/03:08:12.421917,[],0,"(41341, -51, -49, -50, -50)"
2025/04/18/03:08:12.422289,[],0,"(41341, -47, -46, -47, -47)"
2025/04/18/03:08:12.422668,[],0,"(41628, -63, -68, -67, -62)"
2025/04/18/03:08:12.423098,[],0,"(41341, -50, -48, -49, -49)"
2025/04/18/03:08:12.423497,[],0,"(41341, -51, -49, -50, -50)"
2025/04/18/03:08:12.423872,[],0,"(41341, -51, -49, -50, -50)"
2025/04/18/03:08:12.424880,[],0,"(41341, -54, -52, -52, -52)"
2025/04/18/03:08:12.425221,[],0,"(41341, -54, -52, -52, -52)"
2025/04/18/03:08:12.425414,[],0,"(41341, -51, -48, -48, -49)"
2025/04/18/03:08:12.425425,[],0,"(41341, -52, -49, -49, -50)"
2025/04/18/03:08:12.425580,[],0,"(41341, -55, -52, -52, -53)"
2025/04/18/03:08:12.425594,[],0,"(41341, -53, -49, -49, -50)"
2025/04/18/03:08:12.425605,[],0,"(41341, -53, -49, -49, -51)"
2025/04/18/03:08:12.521333,[],0,"(41341, -55, -52, -51, -53)"
2025/04/18/03:08:12.521517,[],0,"(41341, -50, -46, -47, -48)"
2025/04/18/03:08:12.521717,[],0,"(41628, -62, -67, -66, -62)"
2025/04/18/03:08:12.521726,[],0,"(41341, -53, -50, -49, -51)"
2025/04/18/03:08:12.521881,[],0,"(41341, -53, -50, -49, -51)"
2025/04/18/03:08:12.521891,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:12.521894,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:12.521908,[],0,"(41341, -53, -51, -50, -51)"
2025/04/18/03:08:12.521924,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:12.522050,[],0,"(41341, -53, -51, -51, -51)"
2025/04/18/03:08:12.621411,[],0,"(41341, -53, -51, -50, -51)"
2025/04/18/03:08:12.621583,[],0,"(41341, -49, -47, -47, -48)"
2025/04/18/03:08:12.621772,[],0,"(41341, -53, -51, -50, -51)"
2025/04/18/03:08:12.621900,[],0,"(41341, -53, -51, -51, -51)"
2025/04/18/03:08:12.622058,[],0,"(41341, -53, -51, -51, -51)"
2025/04/18/03:08:12.622168,[],0,"(41341, -53, -51, -51, -51)"
2025/04/18/03:08:12.622281,[],0,"(41341, -52, -51, -51, -51)"
2025/04/18/03:08:12.622386,[],0,"(41341, -52, -51, -51, -51)"
2025/04/18/03:08:12.622514,[],0,"(41341, -52, -51, -51, -51)"
2025/04/18/03:08:12.622629,[],0,"(41341, -52, -50, -51, -51)"
2025/04/18/03:08:12.622638,[],0,"(41341, -52, -50, -50, -50)"
2025/04/18/03:08:12.721329,[],0,"(41341, -52, -50, -50, -50)"
2025/04/18/03:08:12.721479,[],0,"(41341, -48, -46, -47, -47)"
2025/04/18/03:08:12.721601,[],0,"(41341, -52, -50, -50, -50)"
2025/04/18/03:08:12.721767,[],0,"(41628, -62, -67, -65, -61)"
2025/04/18/03:08:12.721898,[],0,"(41341, -53, -49, -50, -51)"
2025/04/18/03:08:12.722060,[],0,"(41341, -53, -49, -50, -51)"
2025/04/18/03:08:12.722208,[],0,"(41341, -56, -52, -52, -53)"
2025/04/18/03:08:12.722330,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:12.722418,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:12.821307,[],0,"(41341, -48, -46, -47, -47)"
2025/04/18/03:08:12.821452,[],0,"(41341, -52, -50, -50, -51)"
2025/04/18/03:08:12.821579,[],0,"(41628, -62, -67, -65, -61)"
2025/04/18/03:08:12.821806,[],0,"(41341, -52, -50, -50, -51)"
2025/04/18/03:08:12.821925,[],0,"(41341, -52, -50, -50, -50)"
2025/04/18/03:08:12.821939,[],0,"(41341, -52, -50, -51, -50)"
2025/04/18/03:08:12.822088,[],0,"(41341, -52, -50, -50, -50)"
2025/04/18/03:08:12.822226,[],0,"(41341, -52, -50, -51, -50)"
2025/04/18/03:08:12.822365,[],0,"(41602, -59, -60, -64, -62)"
2025/04/18/03:08:12.822376,[],0,"(41341, -52, -50, -50, -50)"
2025/04/18/03:08:12.822497,[],0,"(41341, -52, -50, -50, -51)"
2025/04/18/03:08:12.822630,[],0,"(41341, -52, -50, -50, -51)"
2025/04/18/03:08:12.921290,[],0,"(41341, -55, -52, -52, -53)"
2025/04/18/03:08:12.921428,[],0,"(41341, -49, -46, -47, -47)"
2025/04/18/03:08:12.921571,[],0,"(41628, -62, -67, -66, -61)"
2025/04/18/03:08:12.921724,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:12.921829,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:12.921963,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:12.921976,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:12.922078,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:12.922240,[],0,"(41602, -59, -60, -64, -63)"
2025/04/18/03:08:12.922374,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:12.922389,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:12.922399,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:13.021429,[],0,"(41341, -53, -50, -51, -51)"
2025/04/18/03:08:13.021545,[],0,"(41341, -49, -46, -47, -47)"
2025/04/18/03:08:13.021711,[],0,"(41341, -53, -50, -51, -51)"
2025/04/18/03:08:13.021886,[],0,"(41628, -62, -68, -66, -62)"
2025/04/18/03:08:13.022018,[],0,"(41341, -53, -50, -51, -51)"
2025/04/18/03:08:13.022247,[],0,"(41341, -52, -49, -50, -50)"
2025/04/18/03:08:13.022369,[],0,"(41341, -53, -50, -51, -51)"
2025/04/18/03:08:13.022388,[],0,"(41341, -53, -50, -51, -51)"
2025/04/18/03:08:13.022399,[],0,"(41341, -53, -50, -51, -51)"
2025/04/18/03:08:13.022494,[],0,"(41602, -59, -60, -64, -63)"
2025/04/18/03:08:13.022639,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:13.022790,[],0,"(41341, -53, -50, -50, -51)"
2025/04/18/03:08:13.121325,[],0,"(41341, -53, -50, -51, -51)"
2025/04/18/03:08:13.121490,[],0,"(41341, -49, -46, -48, -47)"
2025/04/18/03:08:13.121632,[],0,"(41341, -52, -50, -50, -51)"
2025/04/18/03:08:13.121792,[],0,"(41628, -62, -67, -66, -62)"
2025/04/18/03:08:13.121967,[],0,"(41341, -52, -50, -51, -51)"
2025/04/18/03:08:13.122107,[],0,"(41341, -52, -50, -51, -51)"
2025/04/18/03:08:13.122392,[],0,"(41341, -52, -50, -51, -51)"
2025/04/18/03:08:13.122512,[],0,"(41341, -52, -50, -50, -51)"
2025/04/18/03:08:13.122640,[],0,"(41602, -62, -65, -68, -65)"
2025/04/18/03:08:13.122750,[],0,"(41602, -63, -64, -69, -66)"
2025/04/18/03:08:13.122762,[],0,"(41602, -58, -60, -65, -62)"
2025/04/18/03:08:13.122989,[],0,"(41602, -63, -65, -69, -66)"
2025/04/18/03:08:13.122999,[],0,"(41602, -63, -64, -67, -65)"
2025/04/18/03:08:13.123005,[],0,"(41602, -63, -64, -69, -67)"
2025/04/18/03:08:13.221796,[],0,"(41602, -62, -64, -68, -67)"
2025/04/18/03:08:13.222491,[],0,"(41602, -62, -64, -68, -66)"
2025/04/18/03:08:13.222881,[],0,"(41341, -49, -46, -47, -47)"
2025/04/18/03:08:13.223592,[],0,"(41628, -64, -69, -67, -63)"
2025/04/18/03:08:13.223893,[],0,"(41602, -62, -63, -68, -66)"
2025/04/18/03:08:13.224207,[],0,"(41602, -64, -63, -68, -66)"
2025/04/18/03:08:13.224447,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.224678,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.224908,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.225281,[],0,"(41602, -57, -58, -63, -61)"
2025/04/18/03:08:13.225590,[],0,"(41602, -62, -63, -67, -65)"
2025/04/18/03:08:13.225989,[],0,"(41602, -63, -63, -68, -65)"
2025/04/18/03:08:13.226180,[],0,"(41602, -62, -63, -66, -65)"
2025/04/18/03:08:13.321938,[],0,"(41602, -62, -63, -67, -65)"
2025/04/18/03:08:13.322064,[],0,"(41602, -62, -64, -67, -65)"
2025/04/18/03:08:13.322076,[],0,"(41341, -49, -46, -47, -47)"
2025/04/18/03:08:13.322084,[],0,"(41628, -63, -68, -67, -63)"
2025/04/18/03:08:13.322093,[],0,"(41602, -63, -63, -67, -64)"
2025/04/18/03:08:13.322101,[],0,"(41602, -63, -64, -68, -65)"
2025/04/18/03:08:13.322115,[],0,"(41602, -63, -64, -68, -65)"
2025/04/18/03:08:13.322219,[],0,"(41602, -63, -63, -67, -65)"
2025/04/18/03:08:13.322232,[],0,"(41602, -63, -62, -67, -66)"
2025/04/18/03:08:13.322242,[],0,"(41602, -57, -58, -63, -61)"
2025/04/18/03:08:13.322270,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.322398,[],0,"(41602, -62, -62, -67, -65)"
2025/04/18/03:08:13.322409,[],0,"(41602, -62, -62, -65, -65)"
2025/04/18/03:08:13.422796,[],0,"(41602, -62, -62, -66, -65)"
2025/04/18/03:08:13.423262,[],0,"(41602, -62, -62, -66, -65)"
2025/04/18/03:08:13.423670,[],0,"(41628, -65, -71, -70, -64)"
2025/04/18/03:08:13.424007,[],0,"(41602, -62, -62, -66, -64)"
2025/04/18/03:08:13.424563,[],0,"(41602, -62, -62, -66, -64)"
2025/04/18/03:08:13.424811,[],0,"(41602, -62, -62, -66, -64)"
2025/04/18/03:08:13.425044,[],0,"(41602, -62, -62, -67, -65)"
2025/04/18/03:08:13.425186,[],0,"(41602, -62, -62, -66, -64)"
2025/04/18/03:08:13.425348,[],0,"(41602, -61, -62, -66, -64)"
2025/04/18/03:08:13.425364,[],0,"(41602, -61, -62, -66, -64)"
2025/04/18/03:08:13.425370,[],0,"(41602, -62, -62, -66, -64)"
2025/04/18/03:08:13.425387,[],0,"(41602, -62, -62, -66, -64)"
2025/04/18/03:08:13.521874,[],0,"(41602, -62, -62, -66, -64)"
2025/04/18/03:08:13.522412,[],0,"(41602, -62, -62, -66, -64)"
2025/04/18/03:08:13.522946,[],0,"(41628, -65, -71, -70, -64)"
2025/04/18/03:08:13.523319,[],0,"(41602, -62, -62, -66, -64)"
2025/04/18/03:08:13.523587,[],0,"(41602, -62, -63, -66, -64)"
2025/04/18/03:08:13.523939,[],0,"(41602, -62, -62, -66, -64)"
2025/04/18/03:08:13.525162,[],0,"(41602, -62, -63, -67, -65)"
2025/04/18/03:08:13.525327,[],0,"(41602, -62, -62, -67, -65)"
2025/04/18/03:08:13.525511,[],0,"(41602, -62, -62, -67, -66)"
2025/04/18/03:08:13.525692,[],0,"(41602, -56, -57, -62, -61)"
2025/04/18/03:08:13.525705,[],0,"(41602, -62, -62, -66, -65)"
2025/04/18/03:08:13.525716,[],0,"(41602, -62, -62, -66, -65)"
2025/04/18/03:08:13.621303,[],0,"(41602, -62, -62, -66, -65)"
2025/04/18/03:08:13.621435,[],0,"(41602, -62, -62, -66, -65)"
2025/04/18/03:08:13.621641,[],0,"(41341, -50, -46, -47, -49)"
2025/04/18/03:08:13.621742,[],0,"(41628, -68, -73, -73, -67)"
2025/04/18/03:08:13.621883,[],0,"(41602, -62, -62, -66, -65)"
2025/04/18/03:08:13.622024,[],0,"(41602, -62, -62, -66, -65)"
2025/04/18/03:08:13.622034,[],0,"(41602, -62, -62, -66, -65)"
2025/04/18/03:08:13.622163,[],0,"(41602, -62, -62, -66, -64)"
2025/04/18/03:08:13.622274,[],0,"(41602, -62, -62, -66, -65)"
2025/04/18/03:08:13.622288,[],0,"(41602, -62, -63, -66, -65)"
2025/04/18/03:08:13.622297,[],0,"(41602, -56, -57, -61, -60)"
2025/04/18/03:08:13.622392,[],0,"(41602, -62, -62, -66, -64)"
2025/04/18/03:08:13.622403,[],0,"(41602, -62, -63, -67, -65)"
2025/04/18/03:08:13.722109,[],0,"(41602, -62, -63, -67, -65)"
2025/04/18/03:08:13.722349,[],0,"(41602, -63, -63, -67, -65)"
2025/04/18/03:08:13.722492,[],0,"(41341, -49, -46, -47, -47)"
2025/04/18/03:08:13.722505,[],0,"(41628, -66, -72, -71, -65)"
2025/04/18/03:08:13.722516,[],0,"(41602, -63, -63, -67, -65)"
2025/04/18/03:08:13.722684,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.722694,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.722705,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.723008,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.723188,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.723327,[],0,"(41602, -57, -59, -63, -61)"
2025/04/18/03:08:13.723338,[],0,"(41602, -63, -63, -68, -66)"
2025/04/18/03:08:13.723363,[],0,"(41602, -63, -64, -68, -66)"
2025/04/18/03:08:13.821479,[],0,"(41602, -63, -63, -68, -66)"
2025/04/18/03:08:13.821648,[],0,"(41602, -63, -63, -68, -66)"
2025/04/18/03:08:13.821657,[],0,"(41602, -63, -63, -68, -66)"
2025/04/18/03:08:13.821825,[],0,"(41628, -66, -71, -70, -65)"
2025/04/18/03:08:13.821945,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.821956,[],0,"(41602, -64, -63, -68, -66)"
2025/04/18/03:08:13.822107,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.822117,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.822308,[],0,"(41602, -63, -63, -68, -66)"
2025/04/18/03:08:13.822319,[],0,"(41602, -63, -63, -68, -66)"
2025/04/18/03:08:13.822425,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.921972,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.922114,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.922207,[],0,"(41341, -55, -52, -53, -53)"
2025/04/18/03:08:13.922215,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.922347,[],0,"(41628, -68, -74, -72, -66)"
2025/04/18/03:08:13.922457,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.922464,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:13.922475,[],0,"(41602, -63, -63, -68, -65)"
2025/04/18/03:08:13.922632,[],0,"(41602, -63, -64, -68, -66)"
2025/04/18/03:08:13.922642,[],0,"(41628, -72, -77, -77, -71)"
2025/04/18/03:08:13.922649,[],0,"(41602, -58, -59, -64, -62)"
2025/04/18/03:08:13.922660,[],0,"(41628, -73, -79, -78, -72)"
2025/04/18/03:08:13.922794,[],0,"(41628, -74, -78, -78, -72)"
2025/04/18/03:08:14.021908,[],0,"(41628, -74, -79, -78, -73)"
2025/04/18/03:08:14.022347,[],0,"(41628, -74, -79, -78, -73)"
2025/04/18/03:08:14.023732,[],0,"(41341, -50, -47, -48, -48)"
2025/04/18/03:08:14.024304,[],0,"(41628, -75, -79, -76, -73)"
2025/04/18/03:08:14.024582,[],0,"(41628, -71, -77, -76, -70)"
2025/04/18/03:08:14.025206,[],0,"(41628, -76, -80, -80, -73)"
2025/04/18/03:08:14.025922,[],0,"(41628, -76, -79, -80, -75)"
2025/04/18/03:08:14.026305,[],0,"(41628, -74, -79, -81, -75)"
2025/04/18/03:08:14.026585,[],0,"(41628, -74, -77, -78, -74)"
2025/04/18/03:08:14.026740,[],0,"(41628, -75, -79, -79, -75)"
2025/04/18/03:08:14.026768,[],0,"(41602, -57, -59, -64, -62)"
2025/04/18/03:08:14.026775,[],0,"(41628, -76, -79, -80, -74)"
2025/04/18/03:08:14.026821,[],0,"(41628, -75, -79, -78, -73)"
2025/04/18/03:08:14.122042,[],0,"(41628, -76, -79, -78, -75)"
2025/04/18/03:08:14.122161,[],0,"(41628, -77, -80, -80, -76)"
2025/04/18/03:08:14.122176,[],0,"(41628, -79, -80, -81, -76)"
2025/04/18/03:08:14.122194,[],0,"(41628, -75, -79, -78, -73)"
2025/04/18/03:08:14.122317,[],0,"(41628, -78, -80, -80, -77)"
2025/04/18/03:08:14.122330,[],0,"(41628, -76, -79, -78, -76)"
2025/04/18/03:08:14.122350,[],0,"(41628, -80, -80, -79, -78)"
2025/04/18/03:08:14.122357,[],0,"(41628, -78, -79, -79, -77)"
2025/04/18/03:08:14.122509,[],0,"(41602, -63, -64, -68, -66)"
2025/04/18/03:08:14.122524,[],0,"(41628, -78, -81, -81, -78)"
2025/04/18/03:08:14.122546,[],0,"(41602, -58, -60, -63, -62)"
2025/04/18/03:08:14.122560,[],0,"(41628, -76, -79, -78, -76)"
2025/04/18/03:08:14.122572,[],0,"(41628, -75, -78, -76, -75)"
2025/04/18/03:08:14.221647,[],0,"(41628, -75, -77, -75, -74)"
2025/04/18/03:08:14.221818,[],0,"(41628, -79, -78, -80, -78)"
2025/04/18/03:08:14.221829,[],0,"(41628, -78, -81, -79, -77)"
2025/04/18/03:08:14.222014,[],0,"(41341, -49, -46, -47, -47)"
2025/04/18/03:08:14.222186,[],0,"(41628, -75, -79, -78, -74)"
2025/04/18/03:08:14.222341,[],0,"(41628, -77, -79, -78, -77)"
2025/04/18/03:08:14.222358,[],0,"(41628, -78, -80, -81, -77)"
2025/04/18/03:08:14.222370,[],0,"(41628, -79, -81, -79, -78)"
2025/04/18/03:08:14.222377,[],0,"(41628, -79, -79, -81, -76)"
2025/04/18/03:08:14.222399,[],0,"(41628, -76, -80, -81, -77)"
2025/04/18/03:08:14.222512,[],0,"(41602, -58, -59, -64, -63)"
2025/04/18/03:08:14.222522,[],0,"(41628, -77, -79, -81, -78)"
2025/04/18/03:08:14.222529,[],0,"(41628, -76, -79, -75, -74)"
2025/04/18/03:08:14.321498,[],0,"(41628, -75, -79, -78, -77)"
2025/04/18/03:08:14.321853,[],0,"(41628, -75, -78, -76, -75)"
2025/04/18/03:08:14.321958,[],0,"(41628, -74, -77, -77, -74)"
2025/04/18/03:08:14.321969,[],0,"(41341, -49, -47, -47, -47)"
2025/04/18/03:08:14.322138,[],0,"(41628, -71, -76, -75, -71)"
2025/04/18/03:08:14.322148,[],0,"(41628, -74, -78, -78, -74)"
2025/04/18/03:08:14.322174,[],0,"(41628, -74, -79, -79, -74)"
2025/04/18/03:08:14.322320,[],0,"(41628, -74, -79, -77, -73)"
2025/04/18/03:08:14.322332,[],0,"(41628, -73, -79, -77, -74)"
2025/04/18/03:08:14.322342,[],0,"(41628, -73, -78, -76, -73)"
2025/04/18/03:08:14.322351,[],0,"(41602, -58, -60, -65, -63)"
2025/04/18/03:08:14.322394,[],0,"(41628, -75, -80, -78, -75)"
2025/04/18/03:08:14.322406,[],0,"(41602, -63, -64, -69, -67)"
2025/04/18/03:08:14.421878,[],0,"(41602, -63, -64, -69, -67)"
2025/04/18/03:08:14.422014,[],0,"(41602, -63, -64, -69, -67)"
2025/04/18/03:08:14.422026,[],0,"(41341, -49, -46, -48, -47)"
2025/04/18/03:08:14.422038,[],0,"(41602, -63, -64, -69, -66)"
2025/04/18/03:08:14.422053,[],0,"(41628, -68, -73, -72, -68)"
2025/04/18/03:08:14.422089,[],0,"(41602, -64, -64, -68, -67)"
2025/04/18/03:08:14.422187,[],0,"(41602, -63, -63, -68, -66)"
2025/04/18/03:08:14.422199,[],0,"(41602, -63, -63, -68, -67)"
2025/04/18/03:08:14.422205,[],0,"(41602, -63, -63, -68, -66)"
2025/04/18/03:08:14.422211,[],0,"(41602, -63, -63, -68, -66)"
2025/04/18/03:08:14.422220,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:14.422338,[],0,"(41602, -63, -63, -67, -66)"
2025/04/18/03:08:14.422352,[],0,"(41602, -63, -62, -67, -66)"
2025/04/18/03:08:14.521350,[],0,"(41602, -63, -62, -67, -66)"
2025/04/18/03:08:14.521560,[],0,"(41602, -62, -62, -66, -65)"
2025/04/18/03:08:14.521742,[],0,"(41602, -62, -63, -67, -65)"
2025/04/18/03:08:14.521879,[],0,"(41341, -49, -46, -48, -47)"
2025/04/18/03:08:14.521889,[],0,"(41628, -67, -73, -72, -67)"
2025/04/18/03:08:14.522080,[],0,"(41602, -62, -63, -67, -65)"
2025/04/18/03:08:14.522244,[],0,"(41602, -63, -63, -68, -65)"
2025/04/18/03:08:14.522251,[],0,"(41602, -63, -63, -68, -66)"
2025/04/18/03:08:14.522270,[],0,"(41602, -63, -63, -68, -66)"
