time,.layout.dim,.layout.data_offset,.data
2025/04/18/03:17:40.562991,[],0,"(41602, 0, 700, 41341, 25, 700, 41628, 23, 700)"
2025/04/18/03:17:40.663807,[],0,"(41602, 0, 800, 41341, 25, 800, 41628, 23, 800)"
2025/04/18/03:17:40.762311,[],0,"(41602, 0, 900, 41341, 25, 900, 41628, 23, 900)"
2025/04/18/03:17:40.865420,[],0,"(41602, 0, 1000, 41341, 25, 1000, 41628, 23, 1000)"
2025/04/18/03:17:40.962909,[],0,"(41602, 0, 100, 41341, 24, 100, 41628, 22, 90)"
2025/04/18/03:17:41.062219,[],0,"(41602, 0, 200, 41341, 24, 200, 41628, 22, 190)"
2025/04/18/03:17:41.162345,[],0,"(41602, 0, 300, 41341, 24, 300, 41628, 22, 290)"
2025/04/18/03:17:41.265994,[],0,"(41602, 0, 400, 41341, 24, 400, 41628, 22, 390)"
2025/04/18/03:17:41.362568,[],0,"(41602, 0, 500, 41341, 24, 500, 41628, 22, 490)"
2025/04/18/03:17:41.462509,[],0,"(41602, 0, 600, 41341, 24, 600, 41628, 22, 590)"
2025/04/18/03:17:41.562911,[],0,"(41602, 0, 700, 41341, 24, 700, 41628, 22, 690)"
2025/04/18/03:17:41.662537,[],0,"(41602, 0, 800, 41341, 24, 800, 41628, 22, 790)"
2025/04/18/03:17:41.762409,[],0,"(41602, 0, 900, 41341, 24, 900, 41628, 22, 890)"
2025/04/18/03:17:41.862525,[],0,"(41602, 0, 1000, 41341, 24, 1000, 41628, 22, 990)"
2025/04/18/03:17:41.962702,[],0,"(41602, 1, 60, 41341, 24, 60, 41628, 22, 50)"
2025/04/18/03:17:42.064348,[],0,"(41602, 1, 160, 41341, 24, 160, 41628, 22, 150)"
2025/04/18/03:17:42.162641,[],0,"(41602, 1, 260, 41341, 24, 260, 41628, 22, 250)"
2025/04/18/03:17:42.265530,[],0,"(41602, 1, 360, 41341, 24, 360, 41628, 22, 350)"
2025/04/18/03:17:42.363014,[],0,"(41602, 1, 460, 41341, 24, 460, 41628, 22, 450)"
2025/04/18/03:17:42.462819,[],0,"(41602, 1, 560, 41341, 24, 560, 41628, 22, 550)"
2025/04/18/03:17:42.568753,[],0,"(41602, 1, 660, 41341, 24, 660, 41628, 22, 650)"
2025/04/18/03:17:42.664059,[],0,"(41602, 1, 760, 41341, 24, 760, 41628, 22, 750)"
2025/04/18/03:17:42.764366,[],0,"(41602, 1, 860, 41341, 24, 860, 41628, 22, 850)"
2025/04/18/03:17:42.865326,[],0,"(41602, 1, 960, 41341, 24, 960, 41628, 22, 950)"
2025/04/18/03:17:42.962805,[],0,"(41602, 1, 60, 41341, 24, 60, 41628, 21, 60)"
2025/04/18/03:17:43.062317,[],0,"(41602, 1, 160, 41341, 24, 160, 41628, 21, 160)"
2025/04/18/03:17:43.163152,[],0,"(41602, 1, 260, 41341, 24, 260, 41628, 21, 260)"
2025/04/18/03:17:43.262761,[],0,"(41602, 1, 360, 41341, 24, 360, 41628, 21, 360)"
2025/04/18/03:17:43.363943,[],0,"(41602, 1, 460, 41341, 24, 460, 41628, 21, 460)"
2025/04/18/03:17:43.464361,[],0,"(41602, 1, 560, 41341, 24, 560, 41628, 21, 560)"
2025/04/18/03:17:43.562858,[],0,"(41602, 1, 660, 41341, 24, 660, 41628, 21, 660)"
2025/04/18/03:17:43.662914,[],0,"(41602, 1, 760, 41341, 24, 760, 41628, 21, 760)"
2025/04/18/03:17:43.762904,[],0,"(41602, 1, 860, 41341, 24, 860, 41628, 21, 860)"
2025/04/18/03:17:43.863482,[],0,"(41602, 1, 960, 41341, 24, 960, 41628, 21, 960)"
2025/04/18/03:17:43.965636,[],0,"(41602, 2, 60, 41341, 24, 60, 41628, 21, 60)"
2025/04/18/03:17:44.063388,[],0,"(41602, 2, 160, 41341, 24, 160, 41628, 21, 160)"
2025/04/18/03:17:44.167096,[],0,"(41602, 2, 260, 41341, 24, 260, 41628, 21, 260)"
2025/04/18/03:17:44.264097,[],0,"(41602, 2, 80, 41341, 24, 80, 41628, 21, 80)"
2025/04/18/03:17:44.364200,[],0,"(41602, 2, 180, 41341, 24, 180, 41628, 21, 180)"
2025/04/18/03:17:44.464410,[],0,"(41602, 2, 280, 41341, 24, 280, 41628, 21, 280)"
2025/04/18/03:17:44.563342,[],0,"(41602, 2, 380, 41341, 24, 380, 41628, 21, 380)"
2025/04/18/03:17:44.664077,[],0,"(41602, 2, 480, 41341, 24, 480, 41628, 21, 480)"
2025/04/18/03:17:44.763428,[],0,"(41602, 2, 580, 41341, 24, 580, 41628, 21, 580)"
2025/04/18/03:17:44.863559,[],0,"(41602, 2, 680, 41341, 24, 680, 41628, 21, 680)"
2025/04/18/03:17:44.965110,[],0,"(41602, 2, 30, 41341, 23, 30, 41628, 21, 30)"
2025/04/18/03:17:45.063007,[],0,"(41602, 2, 130, 41341, 23, 130, 41628, 21, 130)"
2025/04/18/03:17:45.163305,[],0,"(41602, 2, 230, 41341, 23, 230, 41628, 21, 230)"
2025/04/18/03:17:45.263468,[],0,"(41602, 2, 330, 41341, 23, 330, 41628, 21, 330)"
2025/04/18/03:17:45.363314,[],0,"(41602, 2, 430, 41341, 23, 430, 41628, 21, 430)"
2025/04/18/03:17:45.462813,[],0,"(41602, 2, 530, 41341, 23, 530, 41628, 21, 530)"
2025/04/18/03:17:45.566216,[],0,"(41602, 2, 630, 41341, 23, 630, 41628, 21, 630)"
2025/04/18/03:17:45.675904,[],0,"(41602, 2, 740, 41341, 23, 740, 41628, 21, 740)"
2025/04/18/03:17:45.762965,[],0,"(41602, 2, 830, 41341, 23, 830, 41628, 21, 830)"
2025/04/18/03:17:45.862798,[],0,"(41602, 2, 930, 41341, 23, 930, 41628, 21, 930)"
2025/04/18/03:17:45.962588,[],0,"(41602, 2, 30, 41341, 23, 30, 41628, 20, 30)"
2025/04/18/03:17:46.062754,[],0,"(41602, 2, 130, 41341, 23, 130, 41628, 20, 130)"
2025/04/18/03:17:46.162693,[],0,"(41602, 2, 230, 41341, 23, 230, 41628, 20, 230)"
2025/04/18/03:17:46.262709,[],0,"(41602, 2, 330, 41341, 23, 330, 41628, 20, 330)"
2025/04/18/03:17:46.362985,[],0,"(41602, 2, 430, 41341, 23, 430, 41628, 20, 430)"
2025/04/18/03:17:46.462916,[],0,"(41602, 2, 530, 41341, 23, 530, 41628, 20, 530)"
2025/04/18/03:17:46.562376,[],0,"(41602, 2, 630, 41341, 23, 630, 41628, 20, 630)"
2025/04/18/03:17:46.662718,[],0,"(41602, 2, 730, 41341, 23, 730, 41628, 20, 730)"
2025/04/18/03:17:46.762469,[],0,"(41602, 2, 830, 41341, 23, 830, 41628, 20, 830)"
2025/04/18/03:17:46.862818,[],0,"(41602, 2, 930, 41341, 23, 930, 41628, 20, 930)"
2025/04/18/03:17:46.965614,[],0,"(41602, 3, 20, 41341, 23, 20, 41628, 20, 20)"
2025/04/18/03:17:47.064431,[],0,"(41602, 3, 120, 41341, 23, 120, 41628, 20, 120)"
2025/04/18/03:17:47.164208,[],0,"(41602, 3, 220, 41341, 23, 220, 41628, 20, 220)"
2025/04/18/03:17:47.263157,[],0,"(41602, 3, 320, 41341, 23, 320, 41628, 20, 320)"
2025/04/18/03:17:47.369948,[],0,"(41602, 3, 420, 41341, 23, 420, 41628, 20, 420)"
2025/04/18/03:17:47.462946,[],0,"(41602, 3, 520, 41341, 23, 520, 41628, 20, 520)"
2025/04/18/03:17:47.562502,[],0,"(41602, 3, 620, 41341, 23, 620, 41628, 20, 620)"
2025/04/18/03:17:47.662566,[],0,"(41602, 3, 720, 41341, 23, 720, 41628, 20, 720)"
2025/04/18/03:17:47.763060,[],0,"(41602, 3, 820, 41341, 23, 820, 41628, 20, 820)"
2025/04/18/03:17:47.862828,[],0,"(41602, 3, 920, 41341, 23, 920, 41628, 20, 920)"
2025/04/18/03:17:47.963114,[],0,"(41602, 3, 1020, 41341, 23, 1020, 41628, 20, 1020)"
2025/04/18/03:17:48.066021,[],0,"(41602, 3, 100, 41341, 23, 90, 41628, 20, 90)"
2025/04/18/03:17:48.162848,[],0,"(41602, 3, 200, 41341, 23, 190, 41628, 20, 190)"
2025/04/18/03:17:48.262718,[],0,"(41602, 3, 300, 41341, 23, 290, 41628, 20, 290)"
2025/04/18/03:17:48.362639,[],0,"(41602, 3, 400, 41341, 23, 390, 41628, 20, 390)"
2025/04/18/03:17:48.462896,[],0,"(41602, 3, 500, 41341, 23, 490, 41628, 20, 490)"
2025/04/18/03:17:48.563548,[],0,"(41602, 3, 600, 41341, 23, 590, 41628, 20, 590)"
2025/04/18/03:17:48.663156,[],0,"(41602, 3, 700, 41341, 23, 690, 41628, 20, 690)"
2025/04/18/03:17:48.773401,[],0,"(41602, 3, 810, 41341, 23, 800, 41628, 20, 800)"
2025/04/18/03:17:48.863106,[],0,"(41602, 3, 900, 41341, 23, 890, 41628, 20, 890)"
2025/04/18/03:17:48.963387,[],0,"(41602, 3, 1000, 41341, 23, 990, 41628, 20, 990)"
2025/04/18/03:17:49.063298,[],0,"(41602, 4, 100, 41341, 23, 90, 41628, 19, 90)"
2025/04/18/03:17:49.163611,[],0,"(41602, 4, 200, 41341, 23, 190, 41628, 19, 190)"
2025/04/18/03:17:49.263229,[],0,"(41602, 4, 300, 41341, 23, 290, 41628, 19, 290)"
2025/04/18/03:17:49.363692,[],0,"(41602, 3, 80, 41341, 23, 80, 41628, 19, 80)"
2025/04/18/03:17:49.463117,[],0,"(41602, 3, 180, 41341, 23, 180, 41628, 19, 180)"
2025/04/18/03:17:49.564378,[],0,"(41602, 3, 280, 41341, 23, 280, 41628, 19, 280)"
2025/04/18/03:17:49.662782,[],0,"(41602, 3, 380, 41341, 23, 380, 41628, 19, 380)"
2025/04/18/03:17:49.762712,[],0,"(41602, 3, 480, 41341, 23, 480, 41628, 19, 480)"
2025/04/18/03:17:49.863115,[],0,"(41602, 3, 580, 41341, 23, 580, 41628, 19, 580)"
2025/04/18/03:17:49.966794,[],0,"(41602, 3, 680, 41341, 23, 680, 41628, 19, 680)"
2025/04/18/03:17:50.062912,[],0,"(41602, 4, 100, 41341, 22, 90, 41628, 19, 90)"
2025/04/18/03:17:50.163605,[],0,"(41602, 4, 200, 41341, 22, 190, 41628, 19, 190)"
2025/04/18/03:17:50.263402,[],0,"(41602, 4, 300, 41341, 22, 290, 41628, 19, 290)"
2025/04/18/03:17:50.363666,[],0,"(41602, 4, 400, 41341, 22, 390, 41628, 19, 390)"
2025/04/18/03:17:50.463777,[],0,"(41602, 4, 500, 41341, 22, 490, 41628, 19, 490)"
2025/04/18/03:17:50.565416,[],0,"(41602, 4, 600, 41341, 22, 590, 41628, 19, 590)"
2025/04/18/03:17:50.663926,[],0,"(41602, 4, 700, 41341, 22, 690, 41628, 19, 690)"
2025/04/18/03:17:50.762971,[],0,"(41602, 4, 800, 41341, 22, 790, 41628, 19, 790)"
2025/04/18/03:17:50.862835,[],0,"(41602, 4, 900, 41341, 22, 890, 41628, 19, 890)"
2025/04/18/03:17:50.963816,[],0,"(41602, 4, 1000, 41341, 22, 990, 41628, 19, 990)"
2025/04/18/03:17:51.067327,[],0,"(41602, 4, 70, 41341, 22, 70, 41628, 18, 70)"
2025/04/18/03:17:51.163146,[],0,"(41602, 4, 170, 41341, 22, 170, 41628, 18, 170)"
2025/04/18/03:17:51.263324,[],0,"(41602, 4, 270, 41341, 22, 270, 41628, 18, 270)"
2025/04/18/03:17:51.363153,[],0,"(41602, 4, 370, 41341, 22, 370, 41628, 18, 370)"
2025/04/18/03:17:51.462884,[],0,"(41602, 4, 470, 41341, 22, 470, 41628, 18, 470)"
2025/04/18/03:17:51.562812,[],0,"(41602, 4, 570, 41341, 22, 570, 41628, 18, 570)"
2025/04/18/03:17:51.663006,[],0,"(41602, 4, 670, 41341, 22, 670, 41628, 18, 670)"
2025/04/18/03:17:51.762948,[],0,"(41602, 4, 770, 41341, 22, 770, 41628, 18, 770)"
2025/04/18/03:17:51.869149,[],0,"(41602, 4, 870, 41341, 22, 870, 41628, 18, 870)"
2025/04/18/03:17:51.962476,[],0,"(41602, 4, 970, 41341, 22, 970, 41628, 18, 970)"
2025/04/18/03:17:52.062794,[],0,"(41602, 5, 80, 41341, 22, 80, 41628, 18, 80)"
2025/04/18/03:17:52.165352,[],0,"(41602, 5, 180, 41341, 22, 180, 41628, 18, 180)"
2025/04/18/03:17:52.262816,[],0,"(41602, 5, 280, 41341, 22, 280, 41628, 18, 280)"
2025/04/18/03:17:52.363046,[],0,"(41602, 5, 380, 41341, 22, 380, 41628, 18, 380)"
2025/04/18/03:17:52.468162,[],0,"(41602, 5, 480, 41341, 22, 480, 41628, 18, 480)"
2025/04/18/03:17:52.562656,[],0,"(41602, 5, 580, 41341, 22, 580, 41628, 18, 580)"
2025/04/18/03:17:52.663183,[],0,"(41602, 5, 680, 41341, 22, 680, 41628, 18, 680)"
2025/04/18/03:17:52.764034,[],0,"(41602, 5, 780, 41341, 22, 780, 41628, 18, 780)"
2025/04/18/03:17:52.862567,[],0,"(41602, 5, 880, 41341, 22, 880, 41628, 18, 880)"
2025/04/18/03:17:52.965117,[],0,"(41602, 5, 980, 41341, 22, 980, 41628, 18, 980)"
2025/04/18/03:17:53.062879,[],0,"(41602, 5, 80, 41341, 22, 80, 41628, 18, 80)"
2025/04/18/03:17:53.162896,[],0,"(41602, 5, 180, 41341, 22, 180, 41628, 18, 180)"
2025/04/18/03:17:53.264011,[],0,"(41602, 5, 280, 41341, 22, 280, 41628, 18, 280)"
2025/04/18/03:17:53.366285,[],0,"(41602, 5, 380, 41341, 22, 380, 41628, 18, 380)"
2025/04/18/03:17:53.463117,[],0,"(41602, 5, 480, 41341, 22, 480, 41628, 18, 480)"
2025/04/18/03:17:53.562680,[],0,"(41602, 5, 580, 41341, 22, 580, 41628, 18, 580)"
2025/04/18/03:17:53.663703,[],0,"(41602, 5, 680, 41341, 22, 680, 41628, 18, 680)"
2025/04/18/03:17:53.762781,[],0,"(41602, 5, 780, 41341, 22, 780, 41628, 18, 780)"
2025/04/18/03:17:53.862876,[],0,"(41602, 5, 880, 41341, 22, 880, 41628, 18, 880)"
2025/04/18/03:17:53.963462,[],0,"(41602, 5, 980, 41341, 22, 980, 41628, 18, 980)"
2025/04/18/03:17:54.062781,[],0,"(41602, 5, 50, 41341, 22, 50, 41628, 18, 50)"
2025/04/18/03:17:54.163412,[],0,"(41602, 5, 150, 41341, 22, 150, 41628, 18, 150)"
2025/04/18/03:17:54.263384,[],0,"(41602, 5, 250, 41341, 22, 250, 41628, 18, 250)"
2025/04/18/03:17:54.366807,[],0,"(41602, 5, 0, 41341, 22, 0, 41628, 17, 0)"
2025/04/18/03:17:54.463780,[],0,"(41602, 5, 100, 41341, 22, 100, 41628, 17, 100)"
2025/04/18/03:17:54.563624,[],0,"(41602, 5, 200, 41341, 22, 200, 41628, 17, 200)"
2025/04/18/03:17:54.665739,[],0,"(41602, 5, 300, 41341, 22, 300, 41628, 17, 300)"
2025/04/18/03:17:54.763474,[],0,"(41602, 5, 400, 41341, 22, 400, 41628, 17, 400)"
2025/04/18/03:17:54.863418,[],0,"(41602, 5, 500, 41341, 22, 500, 41628, 17, 500)"
2025/04/18/03:17:54.970791,[],0,"(41602, 5, 600, 41341, 22, 600, 41628, 17, 600)"
2025/04/18/03:17:55.063036,[],0,"(41602, 6, 60, 41341, 22, 50, 41628, 17, 50)"
2025/04/18/03:17:55.164516,[],0,"(41602, 6, 160, 41341, 22, 150, 41628, 17, 150)"
2025/04/18/03:17:55.263137,[],0,"(41602, 6, 260, 41341, 22, 250, 41628, 17, 250)"
2025/04/18/03:17:55.363053,[],0,"(41602, 6, 360, 41341, 22, 350, 41628, 17, 350)"
2025/04/18/03:17:55.463070,[],0,"(41602, 6, 460, 41341, 22, 450, 41628, 17, 450)"
2025/04/18/03:17:55.562819,[],0,"(41602, 6, 560, 41341, 22, 550, 41628, 17, 550)"
2025/04/18/03:17:55.662985,[],0,"(41602, 6, 660, 41341, 22, 650, 41628, 17, 650)"
2025/04/18/03:17:55.762882,[],0,"(41602, 6, 760, 41341, 22, 750, 41628, 17, 750)"
2025/04/18/03:17:55.863297,[],0,"(41602, 6, 860, 41341, 22, 850, 41628, 17, 850)"
2025/04/18/03:17:55.962947,[],0,"(41602, 6, 960, 41341, 22, 950, 41628, 17, 950)"
2025/04/18/03:17:56.063353,[],0,"(41602, 6, 50, 41341, 22, 50, 41628, 17, 50)"
2025/04/18/03:17:56.164550,[],0,"(41602, 6, 150, 41341, 22, 150, 41628, 17, 150)"
2025/04/18/03:17:56.265992,[],0,"(41602, 6, 250, 41341, 22, 250, 41628, 17, 250)"
2025/04/18/03:17:56.363387,[],0,"(41602, 6, 350, 41341, 22, 350, 41628, 17, 350)"
2025/04/18/03:17:56.463108,[],0,"(41602, 6, 450, 41341, 22, 450, 41628, 17, 450)"
2025/04/18/03:17:56.563184,[],0,"(41602, 6, 550, 41341, 22, 550, 41628, 17, 550)"
2025/04/18/03:17:56.663245,[],0,"(41602, 6, 650, 41341, 22, 650, 41628, 17, 650)"
2025/04/18/03:17:56.765122,[],0,"(41602, 6, 750, 41341, 22, 750, 41628, 17, 750)"
2025/04/18/03:17:56.863943,[],0,"(41602, 6, 850, 41341, 22, 850, 41628, 17, 850)"
2025/04/18/03:17:56.963746,[],0,"(41602, 6, 950, 41341, 22, 950, 41628, 17, 950)"
2025/04/18/03:17:57.074019,[],0,"(41602, 7, 0, 41341, 22, 20, 41628, 16, 20)"
2025/04/18/03:17:57.163534,[],0,"(41602, 7, 70, 41341, 22, 110, 41628, 16, 110)"
2025/04/18/03:17:57.263996,[],0,"(41602, 7, 170, 41341, 22, 210, 41628, 16, 210)"
2025/04/18/03:17:57.363323,[],0,"(41602, 7, 270, 41341, 22, 310, 41628, 16, 310)"
2025/04/18/03:17:57.464669,[],0,"(41602, 7, 370, 41341, 22, 410, 41628, 16, 410)"
2025/04/18/03:17:57.565601,[],0,"(41602, 7, 470, 41341, 22, 510, 41628, 16, 510)"
2025/04/18/03:17:57.664117,[],0,"(41602, 7, 570, 41341, 22, 610, 41628, 16, 610)"
2025/04/18/03:17:57.763192,[],0,"(41602, 7, 670, 41341, 22, 710, 41628, 16, 710)"
2025/04/18/03:17:57.864261,[],0,"(41602, 7, 770, 41341, 22, 810, 41628, 16, 810)"
2025/04/18/03:17:57.963891,[],0,"(41602, 7, 870, 41341, 22, 910, 41628, 16, 910)"
2025/04/18/03:17:58.065046,[],0,"(41602, 8, 30, 41341, 21, 30, 41628, 16, 30)"
2025/04/18/03:17:58.163517,[],0,"(41602, 8, 130, 41341, 21, 130, 41628, 16, 130)"
2025/04/18/03:17:58.263319,[],0,"(41602, 8, 230, 41341, 21, 230, 41628, 16, 230)"
2025/04/18/03:17:58.363532,[],0,"(41602, 8, 330, 41341, 21, 100, 41628, 16, 330)"
2025/04/18/03:17:58.463073,[],0,"(41602, 8, 430, 41341, 21, 200, 41628, 16, 430)"
2025/04/18/03:17:58.570757,[],0,"(41602, 8, 530, 41341, 21, 300, 41628, 16, 530)"
2025/04/18/03:17:58.662897,[],0,"(41602, 8, 630, 41341, 21, 400, 41628, 16, 630)"
2025/04/18/03:17:58.763077,[],0,"(41602, 8, 730, 41341, 21, 500, 41628, 16, 730)"
